Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
1527,67,8760,1Fam,7,5,2,1,7,1993,1626,3,GasA,Y,1053,0,2007,215425.193374399
1528,60,10010,1Fam,7,5,1,1,8,1973,793,3,GasA,Y,1126,0,2007,174832.825019166
1529,50,9800,1Fam,9,5,1,0,6,2003,910,3,GasA,Y,1248,0,2006,197246.270786084
1530,74,2448,1Fam,7,5,2,0,6,1960,996,3,GasA,Y,2448,0,2007,163006.215546446
1531,95,6173,1Fam,8,6,2,1,4,1994,884,3,GasA,Y,1621,0,2007,197548.618865323
1532,63,10267,1Fam,4,7,2,1,5,1976,971,3,GasA,Y,1060,0,2007,149089.314517195
1533,83,10800,1Fam,8,6,1,1,7,1972,856,3,GasA,Y,1241,0,2007,208580.72517497
1534,108,2572,1Fam,5,7,1,1,6,2001,649,2,GasA,Y,1144,0,2008,146571.532442502
1535,30,22420,TwnhsE,6,5,0,1,6,2007,900,3,GasA,Y,1040,0,2009,137573.266897321
1536,,7200,1Fam,5,6,1,1,7,1953,720,3,GasA,Y,800,0,2009,105788.547879199
1537,,14175,1Fam,7,6,2,0,5,1968,1073,3,GasA,Y,1500,0,2009,193871.097726356
1538,100,17140,1Fam,8,6,2,0,7,1928,975,3,GasA,Y,1550,0,2010,190691.204803384
1539,80,2289,1Fam,7,5,2,0,5,2005,936,4,GasW,Y,864,0,2009,200669.15030033
1540,70,9100,1Fam,6,7,2,0,7,2005,948,1,GasA,Y,1306,0,2007,202378.007508021
1541,75,10800,1Fam,6,6,2,0,7,1959,3206,3,GasA,Y,1428,0,2007,189768.833304721
1542,80,5925,1Fam,5,6,1,0,7,1950,105,2,GasA,N,1279,0,2010,103163.412637647
1543,98,14364,1Fam,7,7,2,0,9,1954,712,2,GasA,N,1456,0,2010,256155.627240084
1544,85,7200,1Fam,6,5,1,0,9,2000,969,3,GasA,Y,1752,0,2009,105879.899594585
1545,70,6853,1Fam,7,5,2,0,9,1920,920,2,GasA,Y,1726,0,2007,160420.932307827
1546,67,7301,1Fam,6,7,1,1,5,1925,1127,3,GasA,Y,1376,0,2009,161067.528851774
1547,,12205,TwnhsE,5,7,2,0,8,2004,680,3,GasA,N,1226,0,2009,179863.377323765
1548,60,4426,1Fam,6,5,2,1,6,1959,1728,2,GasA,N,1284,0,2008,181059.056849139
1549,60,6762,1Fam,6,5,1,1,6,1987,1252,2,GasA,Y,1344,0,2007,138698.994595012
1550,,10530,1Fam,8,6,1,1,9,1967,1952,6,GasA,Y,1710,0,2008,268500.480154856
1551,80,6629,1Fam,8,7,1,1,8,1957,2078,2,GasA,Y,1603,0,2007,295594.624761091
1552,,11694,1Fam,6,6,2,1,6,1962,1766,2,GasA,Y,2090,0,2009,180727.551894014
1553,141,7226,1Fam,7,5,2,0,5,1970,874,2,GasA,Y,2515,0,2008,136233.387198869
1554,80,10125,1Fam,4,5,2,0,5,1931,991,2,GasA,Y,864,0,2006,134075.964790634
1555,,10000,Duplex,5,7,2,0,9,1910,1389,2,GasA,Y,1314,0,2008,111465.266328771
1556,,45600,1Fam,6,5,1,1,5,1958,725,3,GasA,Y,2376,0,2008,163068.097484819
1557,121,14536,TwnhsE,8,8,2,0,7,1969,848,2,GasA,Y,1386,0,2006,184407.695168462
1558,95,12327,1Fam,5,5,1,1,6,1980,816,4,GasA,Y,2172,0,2010,180120.734327369
1559,72,15593,Duplex,6,6,1,0,8,1940,637,3,GasA,Y,2094,0,2007,160025.821230404
1560,,17120,1Fam,7,7,2,1,7,2003,894,3,Wall,Y,1647,0,2009,202806.145723939
1561,60,2448,1Fam,6,5,1,0,8,1976,644,3,Wall,Y,948,0,2009,114202.859652687
1562,71,14850,1Fam,5,5,2,0,6,1964,1064,2,GasA,Y,1184,0,2007,164893.721859163
1563,95,8163,1Fam,7,7,2,1,6,2003,1144,2,GasA,Y,1501,0,2008,212668.15454853
1564,,8000,1Fam,5,7,2,0,8,2006,1070,3,GasA,Y,1929,0,2007,158392.733546955
1565,50,8500,1Fam,8,5,2,2,6,1946,384,4,GasA,Y,1431,0,2008,192829.748719345
1566,74,9571,1Fam,5,6,1,1,8,1976,1237,3,GasA,Y,1144,0,2009,199077.507028258
1567,70,6960,1Fam,5,5,1,1,7,1950,1214,3,GasA,Y,1358,0,2007,150042.7244356
1568,60,6780,1Fam,7,5,2,0,7,1971,0,2,GasA,Y,1489,0,2007,156023.974876554
1569,99,14585,1Fam,7,5,1,0,7,1904,923,4,GasA,Y,2028,0,2008,191247.138149681
1570,78,11764,1Fam,5,5,2,1,8,1973,1629,3,GasA,Y,1548,0,2009,180194.218503999
1571,,6300,TwnhsE,5,5,2,0,6,1949,630,2,GasA,Y,1244,0,2006,116850.754515054
1572,63,14375,1Fam,6,5,0,0,5,2006,1470,2,GasA,Y,999,0,2006,185651.025963159
1573,60,8816,1Fam,5,5,2,1,6,2006,1602,3,GasA,Y,2144,0,2008,183492.227279488
1574,78,9250,1Fam,7,5,1,1,5,1952,700,3,GasA,Y,1982,0,2010,146037.148602546
1575,,1680,1Fam,8,5,1,0,8,1900,2000,3,GasA,Y,1040,0,2010,230541.437806882
1576,,9200,1Fam,6,5,1,0,6,1964,1416,3,GasA,N,1073,0,2007,142978.674207281
1577,72,10762,1Fam,9,5,1,1,7,1962,0,3,GasA,Y,1358,0,2008,208500.313999807
1578,70,9548,1Fam,7,6,2,0,3,1952,768,3,GasA,Y,951,0,2009,161231.079132883
1579,90,10500,1Fam,5,5,1,0,7,2001,1242,2,GasA,Y,1666,0,2010,164714.546595469
1580,100,8814,1Fam,6,5,2,0,6,1964,1466,3,GasA,Y,1269,0,2008,154652.511214451
1581,63,7472,1Fam,7,7,2,1,6,1959,1935,0,GasA,Y,1178,0,2007,201742.286025152
1582,,9100,1Fam,6,5,1,0,5,2004,793,3,GasA,Y,1561,0,2006,137886.548360746
1583,79,7200,TwnhsE,5,5,1,0,6,1997,1710,2,GasA,Y,1484,0,2007,141673.745252189
1584,,8712,1Fam,7,7,2,0,6,2002,740,1,GasA,Y,2596,0,2009,156550.914466649
1585,,6000,1Fam,4,5,3,0,6,2001,1237,3,GasA,Y,1689,0,2006,119372.543288249
1586,80,13560,1Fam,4,5,2,1,6,2004,876,3,GasA,Y,1225,0,2008,142112.6033096
1587,21,16905,1Fam,8,5,1,0,5,1999,912,3,GasA,Y,2062,0,2009,165311.783404292
1588,60,7180,1Fam,5,6,1,1,5,1967,1501,3,GasA,Y,2274,0,2009,134935.887391608
1589,60,9297,1Fam,5,7,1,1,8,1951,1092,2,GasA,Y,2624,0,2008,148959.42455946
1590,76,9375,1Fam,8,7,2,1,7,1993,747,3,GasA,N,1668,0,2006,226206.661245982
1591,,4435,1Fam,7,5,2,1,6,1956,893,3,GasA,Y,1644,0,2007,138019.628816699
1592,105,7750,TwnhsE,9,5,1,1,6,2009,1003,3,GasA,Y,1788,0,2006,237396.670472798
1593,69,11317,1Fam,6,5,1,0,8,2003,1947,3,GasA,Y,1792,0,2009,169263.339260497
1594,80,10690,1Fam,6,5,1,0,9,1956,780,3,GasA,Y,1557,0,2006,138077.662667357
1595,41,14850,1Fam,5,5,2,1,5,1925,874,2,GasA,N,987,0,2010,127845.453204045
1596,,8767,TwnhsE,4,6,2,0,3,1969,756,4,GasA,Y,1935,0,2007,115143.400708079
1597,41,11425,1Fam,6,5,2,0,8,1910,684,4,GasA,N,1696,0,2009,158455.565240881
1598,85,6000,1Fam,6,5,1,1,6,1956,1392,3,GasA,Y,1268,0,2006,160226.001089087
1599,67,12615,1Fam,6,5,2,0,7,1950,1266,2,GasA,Y,1440,0,2006,162701.880115075
1600,77,13704,1Fam,6,5,1,0,7,1912,709,3,GasA,Y,924,0,2007,104567.111678693
1601,60,15138,1Fam,7,5,1,1,5,2006,630,3,GasA,Y,1216,0,2007,188826.645483119
1602,80,14859,1Fam,5,5,1,0,5,1961,1324,3,GasA,Y,1217,0,2008,155907.900981949
1603,,10832,1Fam,5,7,2,1,7,1998,1698,2,GasA,Y,1432,0,2009,182324.155557365
1604,88,8892,Twnhs,8,4,2,0,7,1969,943,3,GasA,Y,630,0,2008,182345.935199659
1605,55,2117,1Fam,4,7,1,0,5,1915,770,2,GasA,Y,2113,0,2009,73770.4569552837
1606,24,9187,1Fam,5,5,2,1,7,2003,770,1,GasA,Y,1739,0,2010,136062.277803946
1607,149,7150,1Fam,7,5,2,1,6,1997,1643,4,GasA,Y,1144,0,2006,173068.912705332
1608,73,14559,TwnhsE,5,7,2,0,5,1995,764,3,GasA,Y,858,0,2008,168857.526518334
1609,98,9855,1Fam,6,5,1,0,6,1957,1704,3,GasA,Y,1517,0,2007,169085.18085976
1610,70,10400,1Fam,7,5,1,2,6,1976,1453,4,GasA,Y,1111,0,2009,151213.724544653
1611,70,14585,1Fam,5,5,2,0,8,1976,1947,4,GasA,Y,936,0,2006,198551.638536517
1612,24,13518,1Fam,6,5,1,0,6,2001,991,3,GasA,Y,1555,0,2009,132283.365422523
1613,65,14364,1Fam,8,5,1,1,7,1885,1216,2,GasA,Y,1092,0,2008,256025.879292305
1614,57,11120,1Fam,4,5,2,0,6,2004,1040,3,GasA,Y,1216,0,2009,144013.424995794
1615,80,53504,1Fam,6,5,2,0,7,2006,1237,4,GasA,Y,2531,0,2010,215417.661486788
1616,,9550,1Fam,5,5,1,0,6,1931,981,3,GasA,N,1547,0,2009,139086.050883024
1617,66,11782,Twnhs,4,6,2,1,7,2000,1156,2,GasA,Y,1472,0,2007,177278.798163636
1618,120,4500,1Fam,6,3,2,1,6,1978,1595,3,GasA,N,1574,0,2006,140945.33271976
1619,80,6600,1Fam,5,5,2,0,4,1955,1842,4,GasA,Y,1472,0,2010,209078.599087477
1620,115,3000,TwnhsE,8,6,1,1,6,1993,2136,3,GasA,Y,1728,0,2009,250850.84073309
1621,48,12984,1Fam,7,7,2,0,5,1958,848,2,GasA,Y,1406,0,2008,168696.881305728
1622,84,7931,1Fam,6,5,1,0,7,2003,930,3,GasA,Y,1121,0,2006,140435.988918809
1623,43,9600,1Fam,7,5,2,0,7,1926,1368,4,GasA,Y,1308,0,2008,178196.453119081
1624,80,3675,2fmCon,7,5,1,0,8,2001,789,3,GasA,Y,864,0,2006,149701.339336634
1625,50,11250,1Fam,6,5,1,0,5,1957,1347,3,GasA,Y,1686,0,2007,124018.971449908
1626,50,8235,1Fam,5,6,2,0,6,2006,825,2,GasA,Y,1826,0,2007,184348.39161394
1627,60,8176,1Fam,5,4,2,1,5,1998,908,3,GasA,Y,970,0,2006,113192.985727977
1628,,8760,1Fam,4,6,1,0,6,1936,864,3,GasA,Y,1479,0,2006,104756.111822337
1629,78,10020,1Fam,6,7,1,0,11,1963,970,3,GasA,Y,1212,0,2008,160211.078626177
1630,81,1680,1Fam,8,5,1,0,5,1910,540,3,GasA,Y,860,0,2009,146479.136956522
1631,70,9317,1Fam,6,5,0,0,8,1967,832,2,GasA,Y,1131,0,2009,142457.256918415
1632,50,17423,1Fam,6,8,2,0,6,2009,1694,3,GasA,Y,1126,0,2006,235249.003696093
1633,80,7590,1Fam,5,5,1,1,7,2002,713,3,GasA,Y,1616,0,2008,139659.787166265
1634,70,2522,1Fam,5,7,2,0,9,1999,816,3,GasW,Y,2630,0,2006,151828.082410778
1635,60,8176,1Fam,6,5,2,0,6,1958,672,3,GasA,Y,1976,0,2009,136938.023843086
1636,60,7750,1Fam,6,5,1,0,6,1956,1479,1,GasA,Y,1118,0,2006,132617.475061135
1637,86,9873,2fmCon,8,5,1,1,6,1953,872,3,GasA,Y,1456,0,2006,192393.157313544
1638,96,8281,1Fam,7,6,2,1,7,1970,1416,3,GasA,Y,1656,0,2008,178181.199776787
1639,60,14762,1Fam,6,5,2,0,7,2005,864,3,GasA,Y,1204,0,2010,178928.525820754
1640,70,14230,1Fam,6,6,1,0,6,1988,1158,3,GasA,Y,1060,0,2009,174445.79563794
1641,58,6930,TwnhsE,6,7,1,0,10,1947,0,3,GasA,Y,1904,0,2007,106512.130090164
1642,63,11029,1Fam,4,5,2,0,11,1998,672,4,GasA,Y,1111,0,2007,130872.939669511
1643,102,7892,1Fam,7,8,1,1,9,1958,649,3,GasA,Y,1700,0,2009,182136.279163476
1644,81,9600,1Fam,5,5,1,1,6,1936,1468,3,GasA,Y,1352,0,2010,164599.66724454
1645,73,12182,Duplex,8,5,2,0,6,1936,731,2,GasA,Y,2080,0,2008,171960.399420729
1646,65,11404,1Fam,5,6,2,0,5,1957,1267,2,GasA,Y,2042,0,2007,138845.025228217
1647,,5520,1Fam,7,8,1,1,8,1993,1157,3,GasA,Y,1431,0,2006,208187.287906482
1648,,8246,1Fam,5,8,2,1,6,1996,832,4,GasA,Y,2730,0,2008,165126.525570289
1649,,8400,1Fam,5,6,1,0,7,2003,1100,2,GasA,Y,2002,0,2007,167578.671956367
1650,67,4426,Duplex,5,6,2,0,5,1959,1561,3,GasA,Y,1148,0,2009,146555.223257687
1651,65,1920,1Fam,4,3,1,1,11,1990,992,3,GasA,Y,1464,0,2009,72371.7280154911
1652,,8400,1Fam,6,5,2,1,6,1927,798,2,GasA,Y,1121,0,2010,139716.141014672
1653,75,10530,1Fam,5,5,1,0,8,1910,1650,2,GasA,N,1248,0,2010,197645.381098108
1654,137,8925,1Fam,7,6,1,0,6,1977,822,2,GasA,Y,4676,0,2009,149352.941456592
1655,,9000,1Fam,5,5,1,0,4,2004,991,4,GasA,Y,1838,0,2009,152299.707171321
1656,57,6970,1Fam,7,5,2,0,9,1949,1682,4,GasA,Y,1032,0,2009,169819.961272965
1657,63,17600,1Fam,5,8,2,0,6,2006,1249,4,GasA,Y,2945,0,2009,154375.009415212
1658,66,4671,1Fam,5,5,2,1,4,2006,1522,2,GasA,Y,1324,0,2008,156711.027178761
1659,57,12358,1Fam,6,5,2,0,7,2005,1164,3,GasA,Y,835,0,2009,208024.332140344
1660,,8125,1Fam,3,5,3,0,5,1959,1473,2,GasA,Y,1470,0,2009,172039.639226265
1661,60,10289,1Fam,5,3,2,0,7,1956,1710,2,GasA,Y,1429,0,2010,144795.304986048
1662,,3182,Duplex,4,8,2,0,8,1900,1138,4,GasA,Y,1383,0,2007,131689.409081623
1663,30,11923,1Fam,7,5,1,0,7,1920,1470,2,GasA,Y,1533,0,2009,183967.069402651
1664,74,8100,1Fam,6,4,2,1,8,1910,506,3,GasA,Y,784,0,2009,136677.460691906
1665,85,6900,1Fam,4,5,2,0,8,1997,1008,4,GasA,Y,1610,0,2010,138557.19087449
1666,,12168,Twnhs,9,5,2,0,7,1977,1461,2,GasA,Y,2504,0,2010,271949.520227845
1667,48,5784,1Fam,5,9,2,1,5,1977,979,2,GasA,N,987,0,2007,150397.204798107
1668,75,14601,1Fam,8,7,1,1,10,1993,1310,4,GasA,Y,1229,0,2008,405935.506291297
1669,86,8125,1Fam,6,5,2,0,4,1960,798,3,GasA,Y,784,0,2008,142396.979198768
1670,114,10400,1Fam,7,5,2,0,6,2008,1004,3,GasA,N,912,0,2006,175266.96243243
1671,86,7990,Duplex,7,5,1,1,6,1930,912,3,GasA,Y,1469,0,2006,139913.120918209
1672,74,15426,1Fam,6,5,2,0,6,2002,1242,3,GasA,Y,2060,0,2010,152635.740507114
1673,61,8500,1Fam,5,5,2,1,6,1970,952,3,GasA,Y,1479,0,2009,163590.566506064
1674,,5820,TwnhsE,7,5,1,0,7,2009,1234,4,GasA,Y,1904,0,2006,217903.87395822
1675,94,14191,Duplex,5,5,1,0,8,1974,1086,3,GasA,Y,864,0,2010,135343.496269526
1676,85,9525,1Fam,6,8,1,0,8,1963,1470,3,GasA,Y,2775,0,2007,191380.24603788
1677,98,14331,1Fam,8,5,1,0,9,1972,864,3,GasW,Y,754,0,2009,223551.800376471
1678,85,9452,1Fam,8,5,1,1,6,1959,1050,2,GasA,Y,630,0,2010,235999.144396641
1679,52,21453,1Fam,7,5,2,1,6,1990,1489,2,GasA,Y,1788,0,2008,240662.138389849
1680,62,8480,Duplex,7,5,2,0,6,2005,880,2,Grav,Y,1739,0,2009,190440.694751009
1681,,8250,1Fam,5,5,2,0,7,1964,686,3,GasA,Y,864,0,2009,124742.35292681
1682,112,7200,TwnhsE,5,6,1,0,6,1977,1088,3,GasA,N,1629,0,2009,126786.903098234
1683,98,8400,1Fam,6,5,3,0,5,1885,1257,2,GasA,Y,2727,0,2006,119584.909516532
1684,,1680,1Fam,1,5,1,1,6,1945,1040,2,GasA,N,1683,0,2010,86028.2245034836
1685,,9765,TwnhsE,7,4,2,1,6,1951,672,1,GasA,Y,2000,0,2006,148624.82595166
1686,60,12342,2fmCon,5,6,1,0,6,1960,1084,3,GasA,Y,987,0,2008,120096.554293997
1687,65,18800,1Fam,2,8,1,0,8,2006,660,1,GasA,Y,1674,0,2007,113763.623173309
1688,70,10335,1Fam,5,7,1,1,4,1950,1024,3,GasA,Y,1317,0,2008,129950.750109637
1689,65,6600,1Fam,7,5,2,0,9,2006,2042,3,GasA,Y,1372,0,2009,244081.528172994
1690,50,15523,1Fam,7,6,1,1,4,1957,1440,4,GasA,N,990,0,2008,218353.366571629
1691,104,8414,TwnhsE,6,5,2,0,8,1926,684,2,GasA,Y,912,0,2007,130515.11485456
1692,49,9100,1Fam,6,5,2,0,5,2005,728,3,GasA,Y,1277,0,2007,150519.563631583
1693,71,12456,Twnhs,7,6,2,1,9,1915,1237,3,GasA,Y,1310,0,2010,225976.358829018
1694,,11404,1Fam,6,3,1,1,6,1916,1856,3,GasA,Y,800,0,2009,118265.547063907
1695,97,11846,1Fam,5,5,1,0,7,2004,907,3,GasA,Y,1469,0,2009,124746.211481148
1696,104,1680,1Fam,7,7,1,0,9,1973,710,3,GasA,Y,924,0,2006,181308.849055019
1697,50,8199,1Fam,7,7,1,1,4,1954,1482,3,GasA,Y,2794,0,2007,211731.421105028
1698,80,9600,1Fam,6,6,2,1,5,1976,853,2,GasA,Y,1430,0,2008,168760.254514094
1699,105,12677,1Fam,9,5,2,0,5,1977,793,3,GasA,Y,2295,0,2008,245396.046624651
1700,,14115,1Fam,5,5,1,1,6,2006,1041,2,GasA,Y,1709,0,2006,159939.797273571
1701,137,9600,1Fam,6,5,1,0,5,1950,980,3,GasA,N,1419,0,2006,120423.394931147
1702,74,8123,1Fam,5,5,2,0,10,1966,848,3,GasA,Y,2060,0,2006,135660.909877563
1703,90,13125,1Fam,7,4,2,0,7,1908,1604,2,GasA,Y,1576,0,2006,199882.582331324
1704,55,8475,1Fam,6,9,1,0,5,1955,964,2,GasW,Y,1651,0,2008,121175.36407376
1705,84,17104,1Fam,6,9,2,2,6,2004,999,4,GasA,Y,1094,0,2009,203967.272478665
1706,120,10029,1Fam,8,6,1,1,11,2004,729,4,GasA,Y,1458,0,2006,260935.455662472
1707,73,8100,1Fam,6,6,2,1,7,1986,999,3,GasA,Y,1663,0,2006,224963.212678597
1708,83,14450,1Fam,7,3,1,0,5,2007,972,1,GasA,Y,2132,0,2009,190193.735150457
1709,84,11029,1Fam,5,5,2,1,5,1971,770,2,GasA,Y,2380,0,2007,117031.033771779
1710,33,3010,1Fam,6,5,2,0,4,1977,612,4,GasA,Y,990,0,2006,119535.715338626
1711,,12704,1Fam,4,5,2,0,6,1969,1181,4,GasA,Y,1586,0,2009,146968.729148502
1712,65,11846,1Fam,9,5,2,0,9,1983,963,3,GasA,Y,1430,0,2009,294835.672639549
1713,74,14803,TwnhsE,7,7,2,1,5,1958,858,3,GasA,Y,1720,0,2008,177453.153639368
1714,60,4400,1Fam,7,5,1,0,6,1965,1389,2,GasA,Y,1496,0,2009,164425.569322055
1715,70,16647,TwnhsE,8,5,1,1,8,1900,1522,3,GasA,Y,616,0,2008,261394.028509805
1716,21,10896,1Fam,5,5,1,1,6,1986,1208,3,GasA,Y,902,0,2007,147969.555124369
1717,42,7200,1Fam,7,6,1,0,7,1958,900,3,GasA,Y,2113,0,2006,165401.167746636
1718,60,14977,1Fam,7,5,1,1,6,1935,840,4,GasA,Y,1352,0,2007,232678.358619384
1719,21,4928,1Fam,5,5,2,1,5,1908,0,4,GasA,Y,1319,0,2009,96345.3780869284
1720,41,5350,1Fam,6,5,2,0,5,2004,1127,3,GasA,Y,1121,0,2008,175413.026122088
1721,78,6120,1Fam,5,5,2,1,6,1992,0,3,GasA,Y,1721,0,2009,147047.700109907
1722,50,11302,1Fam,5,4,1,1,9,1992,1728,2,GasA,N,1560,0,2007,174535.254756147
1723,,11841,1Fam,5,7,2,0,6,1999,384,3,GasA,Y,1181,0,2009,158265.849053856
1724,,6380,1Fam,8,7,2,1,7,1959,804,3,GasA,Y,1473,0,2006,199195.058758471
1725,80,8750,1Fam,7,5,1,1,7,1951,1314,1,GasA,Y,968,0,2007,139349.090957771
1726,121,9920,2fmCon,8,5,2,0,6,1972,1486,2,GasA,Y,1484,0,2007,240852.986878733
1727,70,13300,1Fam,6,5,3,0,6,1953,672,3,GasA,Y,1728,0,2006,175714.576330814
1728,,9375,TwnhsE,5,5,1,0,5,1921,936,2,GasA,Y,1350,0,2006,127751.214542881
1729,60,7862,TwnhsE,7,6,2,1,4,1956,888,3,GasA,N,1350,0,2008,143084.864934937
1730,86,11443,1Fam,4,5,2,0,6,2008,672,3,GasA,Y,848,0,2009,136376.550687155
1731,107,8760,1Fam,7,6,1,1,6,1998,806,3,GasA,Y,832,0,2006,191410.553506653
1732,109,10000,Duplex,4,6,1,0,7,2005,1214,4,GasA,Y,1764,0,2010,142861.995904273
1733,70,10800,1Fam,9,5,1,0,7,1971,1056,3,GasA,Y,2654,0,2008,225620.703872406
1734,61,7844,1Fam,6,5,1,0,7,1972,660,3,GasA,Y,1458,0,2006,121112.851599022
1735,21,9416,1Fam,6,8,2,1,4,1976,1604,3,GasA,Y,778,0,2008,167642.400562338
1736,60,9196,1Fam,5,5,2,0,6,1977,1056,3,GasA,Y,2640,0,2006,119186.818823071
1737,50,14006,1Fam,6,5,2,0,6,1914,1935,3,GasA,Y,1578,0,2006,154586.081397448
1738,43,6120,1Fam,5,5,1,0,8,1997,996,3,GasA,Y,832,0,2009,115939.913211774
1739,75,12342,1Fam,5,5,2,0,7,2008,907,3,GasA,Y,1728,0,2008,163777.281395349
1740,73,7844,1Fam,6,5,2,0,7,1974,360,3,GasA,Y,1947,0,2006,116725.722699308
1741,87,10320,Twnhs,5,5,2,1,7,1971,483,3,GasA,Y,2452,0,2006,112822.583275486
1742,63,8450,1Fam,5,6,2,0,6,1920,1425,2,GasA,Y,1114,0,2006,106716.428994479
1743,60,8450,1Fam,7,9,1,1,7,1948,1092,3,GasA,Y,784,0,2007,209094.118410938
1744,52,10029,1Fam,5,7,2,0,11,1941,793,2,GasA,Y,1159,0,2006,144158.791294742
1745,87,8765,1Fam,6,5,2,0,7,1974,1080,4,GasA,Y,1586,0,2009,135154.759574696
1746,112,11394,1Fam,7,8,2,0,9,1940,936,3,GasA,Y,1144,0,2006,259288.003595232
1747,65,9000,1Fam,4,5,1,0,8,1967,1028,2,GasA,Y,964,0,2007,141730.398537043
1748,,12227,1Fam,7,6,2,0,5,1997,768,3,GasA,Y,2654,0,2007,185951.185737289
1749,65,6130,Twnhs,7,5,2,1,5,2006,1422,3,GasA,Y,1842,0,2009,181129.28662717
1750,60,11310,1Fam,5,5,2,1,10,1982,864,3,GasA,Y,1971,0,2006,135846.626659254
1751,,12342,1Fam,6,7,3,1,8,1952,1430,3,GasA,Y,1163,0,2007,215161.087347961
1752,78,10562,1Fam,6,5,1,0,11,1998,924,2,GasA,Y,912,0,2006,141965.480578038
1753,85,12394,1Fam,5,5,1,0,6,1936,630,0,GasA,Y,1829,0,2007,120400.907144517
1754,,9554,1Fam,5,5,2,0,4,1936,1107,3,GasA,Y,928,0,2009,152407.112534727
1755,62,11851,1Fam,6,5,1,0,10,1924,520,3,GasA,Y,1309,0,2008,120255.051352427
1756,114,11333,1Fam,8,5,2,1,7,1940,530,3,GasA,N,1689,0,2009,195345.522343612
1757,45,21535,1Fam,5,5,2,0,6,2006,999,2,GasA,Y,1973,0,2007,153035.478518335
1758,60,20896,1Fam,7,5,2,0,5,1984,1040,3,GasA,Y,1644,0,2009,222393.106767839
1759,85,10800,1Fam,9,5,2,0,9,1915,861,3,GasA,Y,1056,0,2007,277494.528177953
1760,60,12011,1Fam,6,4,2,1,5,2002,866,3,Grav,Y,1728,0,2007,182895.315410915
1761,69,13472,1Fam,6,2,2,1,7,2003,1002,3,GasA,Y,2452,0,2008,185798.608138826
1762,72,10134,1Fam,5,6,2,1,5,2002,540,4,GasA,Y,1362,0,2006,115446.583582126
1763,57,9337,1Fam,7,5,2,1,6,1977,1143,3,GasA,Y,1214,0,2006,162394.67686234
1764,72,11952,1Fam,5,5,2,0,5,1978,744,3,GasA,Y,827,0,2006,171478.893732114
1765,92,9490,1Fam,8,5,2,0,7,2008,822,3,GasA,Y,1165,0,2007,222958.083400386
1766,96,8960,1Fam,4,7,2,0,6,1963,941,3,GasA,Y,767,0,2007,94458.9673529288
1767,93,8978,1Fam,6,8,1,0,9,1977,1370,4,GasA,Y,1501,0,2008,209873.508716077
1768,24,14587,1Fam,7,5,1,0,7,2009,1008,3,GasW,Y,1792,0,2007,177866.599791478
1769,75,7134,1Fam,6,5,2,0,8,1950,1079,4,GasA,Y,2110,0,2010,155762.02361006
1770,,10364,1Fam,6,6,2,0,6,1960,1065,1,GasA,Y,1215,0,2009,162040.21583539
1771,,10603,1Fam,7,5,2,0,8,1936,972,3,GasA,Y,1452,0,2006,209847.517723373
1772,60,10382,1Fam,7,6,2,0,6,1977,756,2,GasA,Y,520,0,2010,152274.253342207
1773,50,11250,1Fam,6,6,0,1,5,1980,0,3,GasA,Y,1204,0,2008,144023.425795079
1774,,7264,1Fam,5,6,1,0,6,1898,1413,2,GasA,Y,1458,0,2009,139958.421494032
1775,88,9765,1Fam,9,5,1,0,4,1921,1766,4,GasA,Y,1342,0,2010,279785.769701416
1776,50,10480,1Fam,5,5,2,1,5,1972,894,3,GasA,Y,848,0,2008,152167.0372064
1777,61,5900,1Fam,5,4,1,0,6,1910,768,3,GasA,Y,1178,0,2006,44078.0795609602
1778,50,5063,1Fam,5,5,2,0,5,1925,864,2,GasA,Y,964,0,2007,136322.113843159
1779,87,2289,1Fam,6,7,2,1,7,1953,958,2,GasA,Y,1134,0,2008,168761.914432031
1780,67,11700,2fmCon,6,7,1,1,6,2006,1860,4,GasA,Y,1453,0,2007,156249.714370763
1781,74,7056,1Fam,5,5,2,0,6,1998,795,3,GasA,Y,1056,0,2008,154951.459131507
1782,45,9600,1Fam,8,9,1,1,7,1993,1052,3,GasA,Y,1144,0,2006,230577.572139191
1783,60,10634,1Fam,4,4,1,0,5,2001,1368,3,GasA,Y,1668,0,2006,141110.502937515
1784,60,25000,1Fam,6,6,1,0,8,2001,1554,2,GasA,Y,2392,0,2007,201562.08835065
1785,,10335,1Fam,6,6,2,1,5,1962,1517,3,GasA,N,980,0,2006,155721.902184293
1786,83,8520,1Fam,7,6,1,0,5,1952,858,3,GasA,Y,1324,0,2009,173202.386690251
1787,90,7500,1Fam,6,6,1,0,8,1973,0,3,GasA,Y,864,0,2008,125672.679571244
1788,75,12984,1Fam,7,5,1,0,5,1948,462,3,GasA,Y,1482,0,2007,135433.095485443
1789,,10625,1Fam,5,6,2,0,8,1996,480,3,GasA,Y,1717,0,2008,180298.518675605
1790,60,6420,1Fam,6,6,1,1,10,1930,2444,3,GasA,Y,1432,0,2008,247595.818847881
1791,65,11423,1Fam,7,5,2,0,5,1986,1375,3,GasA,Y,2161,0,2009,172701.765016475
