id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_604,4.41E-12,1.56E-10,2.32E-05,6.72E-18,1.63E-07,6.65E-12,0.99898045,3.07E-06,1.46E-14,0.000993135
sample_605,0.084053664,0.519291194,0.000333773,0.00047864,3.28E-06,0.000483395,1.96E-09,0.000210409,0.395145258,3.82E-07
sample_606,0.997484936,4.31E-05,1.10E-06,0.00036791,2.77E-07,1.31E-09,2.45E-09,0.002063628,3.84E-05,6.45E-07
sample_607,5.58E-08,2.65E-05,0.021333857,6.10E-14,0.961615287,5.92E-07,0.000102786,0.00043386,4.67E-10,0.016487084
sample_608,1.05E-10,9.47E-09,0.005637269,1.67E-16,0.000120319,1.31E-09,0.958095086,1.04E-05,6.19E-13,0.036136951
sample_609,1.58E-08,3.48E-06,0.090955239,1.86E-14,0.298864429,1.77E-07,0.041763113,0.000745516,9.99E-11,0.567668027
sample_610,0.002453084,0.31476893,0.0979703,1.70E-07,0.002256733,0.576723858,1.67E-07,0.000264952,0.005524909,3.69E-05
sample_611,1.32E-10,1.33E-08,0.002957945,1.78E-16,0.000187364,9.74E-10,0.935524715,2.60E-05,6.49E-13,0.061304004
sample_612,0.002348658,0.000428823,0.000114584,0.931636898,2.34E-08,0.000217887,2.41E-10,6.59E-06,0.065246522,1.86E-08
sample_613,1.13E-11,4.80E-10,1.38E-05,1.24E-17,1.74E-06,7.49E-12,0.989738553,1.63E-05,2.95E-14,0.010229603
sample_614,6.25E-12,1.47E-10,1.02E-05,9.32E-18,1.30E-07,4.05E-12,0.998672614,4.94E-06,1.75E-14,0.001312125
sample_615,0.03096026,0.000153483,9.48E-07,0.967731152,5.97E-09,3.32E-08,3.93E-11,2.17E-05,0.00113243,5.38E-09
sample_616,0.001509044,0.000158071,8.20E-06,0.987820249,4.28E-09,5.16E-06,3.64E-11,2.80E-06,0.010496463,3.31E-09
sample_617,2.84E-08,7.46E-06,0.008307985,2.10E-14,0.445437178,4.30E-08,0.008029819,0.006774802,1.02E-10,0.531442681
sample_618,0.009532521,0.001831749,1.10E-05,0.8863132,1.81E-08,9.25E-06,6.09E-11,7.78E-06,0.102294495,7.59E-09
sample_619,6.70E-08,1.60E-08,1.54E-06,5.85E-14,5.19E-05,1.04E-11,0.006176494,0.00194031,3.02E-11,0.991829674
sample_620,0.039116923,0.121562672,0.00016223,1.53E-08,0.001342487,2.69E-07,2.70E-07,0.837630887,1.55E-05,0.000168759
sample_621,2.18E-11,2.38E-10,2.10E-06,2.58E-17,4.63E-07,1.90E-12,0.98691423,2.00E-05,4.01E-14,0.013063186
sample_622,7.46E-10,1.78E-08,2.41E-05,5.42E-16,0.000155751,4.59E-11,0.296141786,0.002093652,1.12E-12,0.701584643
sample_623,1.18E-09,2.47E-08,2.05E-05,8.05E-16,0.000232168,4.79E-11,0.147601757,0.003374345,1.62E-12,0.848771185
sample_624,1.17E-11,4.94E-10,1.36E-05,1.28E-17,1.81E-06,7.51E-12,0.989202274,1.72E-05,3.04E-14,0.010765124
sample_625,9.22E-05,0.000547691,0.002458922,9.56E-07,2.34E-06,0.969323976,1.06E-09,6.69E-07,0.027573111,1.44E-07
sample_626,1.09E-05,7.69E-06,1.84E-05,3.58E-12,0.004136851,5.63E-10,0.000107443,0.868145711,2.81E-09,0.12757299
sample_627,0.002074335,0.001135107,5.21E-05,0.294753402,2.85E-08,0.00048658,8.84E-11,2.31E-06,0.701496147,9.57E-09
sample_628,0.000114618,1.60E-05,1.69E-05,3.81E-11,0.002163764,7.97E-10,3.62E-05,0.953942322,1.70E-08,0.043710219
sample_629,6.15E-05,4.64E-05,1.20E-05,1.52E-11,0.001914457,1.04E-09,3.97E-06,0.993224304,1.20E-08,0.004737337
sample_630,0.002733405,0.132062349,0.027838881,1.07E-06,0.000203412,0.801499748,3.19E-08,7.08E-05,0.035584261,6.09E-06
sample_631,1.39E-10,2.81E-09,1.01E-05,1.22E-16,1.45E-05,1.26E-11,0.828997419,0.000294299,2.36E-13,0.170683675
sample_632,1.71E-09,4.04E-08,0.947261932,9.03E-15,0.001751814,2.21E-07,0.029092256,7.63E-07,4.25E-11,0.021892971
sample_633,3.56E-05,4.51E-05,1.29E-05,8.73E-12,0.002498128,1.05E-09,4.43E-06,0.992051939,8.13E-09,0.005351926
sample_634,9.09E-12,6.00E-10,8.58E-05,1.19E-17,2.53E-06,2.60E-11,0.994378671,5.40E-06,3.38E-14,0.005527644
sample_635,2.82E-11,2.71E-10,2.00E-06,3.31E-17,5.51E-07,1.96E-12,0.982623315,2.42E-05,4.97E-14,0.017349946
sample_636,0.000779855,0.000911793,2.17E-05,1.79E-10,0.001234841,6.28E-09,5.56E-07,0.996532119,1.52E-07,0.00051894
sample_637,2.83E-05,0.002340938,0.000254829,8.08E-12,0.075700397,4.90E-08,5.55E-06,0.91640075,2.56E-08,0.00526912
sample_638,0.073957843,0.331930087,0.000288477,0.001081843,2.12E-06,0.000516973,1.50E-09,0.000145973,0.592076406,2.76E-07
sample_639,6.12E-12,3.80E-10,0.000126861,9.18E-18,1.16E-06,2.76E-11,0.997432885,2.29E-06,2.60E-14,0.002436803
sample_640,0.215429068,0.000492341,2.31E-06,0.781827011,2.80E-08,4.73E-08,1.64E-10,0.000127687,0.002121486,2.54E-08
sample_641,1.93E-08,2.91E-06,0.571005007,3.95E-14,0.308633739,1.34E-06,0.006811198,6.37E-05,2.61E-10,0.113482108
sample_642,7.33E-12,4.79E-10,0.000167802,1.10E-17,1.68E-06,3.63E-11,0.996782803,2.50E-06,3.19E-14,0.003045212
sample_643,0.400841402,0.002381477,5.69E-06,0.588185729,7.00E-08,1.91E-07,2.89E-10,0.000226817,0.008358571,4.72E-08
sample_644,1.49E-09,1.81E-08,1.04E-05,1.01E-15,0.000142872,2.80E-11,0.104389682,0.003281805,1.74E-12,0.89217527
sample_645,3.06E-09,5.37E-09,2.14E-06,2.61E-15,2.44E-05,7.21E-12,0.080369362,0.000923875,2.53E-12,0.918680255
sample_646,6.79E-08,3.48E-05,0.007726636,5.60E-14,0.966794506,2.14E-07,0.000110157,0.001593159,3.81E-10,0.02374044
sample_647,2.23E-07,0.000141957,0.00420217,1.56E-13,0.980058955,2.79E-07,3.15E-05,0.004212018,1.09E-09,0.011352923
sample_648,4.73E-12,2.14E-10,1.73E-05,6.09E-18,5.01E-07,6.23E-12,0.997384428,4.51E-06,1.47E-14,0.002593242
sample_649,7.62E-06,2.12E-05,0.004313261,5.57E-08,2.12E-06,0.994132606,1.12E-09,8.87E-08,0.001522939,1.30E-07
sample_650,0.013382035,0.219185699,0.002727063,7.26E-05,1.15E-05,0.055331567,4.68E-09,6.26E-05,0.709226061,8.21E-07
sample_651,7.14E-08,1.75E-07,0.998850951,6.07E-12,0.000877589,0.000128449,3.76E-06,5.97E-08,4.72E-08,0.000138896
sample_652,1.14E-09,1.44E-07,0.002576953,1.08E-15,0.003752233,2.41E-09,0.45199308,0.000673241,3.97E-12,0.541004346
sample_653,0.357553385,0.033882001,3.86E-05,0.425694944,2.64E-07,7.27E-06,6.09E-10,0.000238141,0.182585277,9.82E-08
sample_654,5.24E-09,5.25E-07,0.531702352,1.10E-14,0.031891939,2.56E-07,0.172700721,4.33E-05,5.63E-11,0.263660871
sample_655,0.002333154,0.001168946,4.66E-05,0.390402069,2.67E-08,0.000350786,8.61E-11,2.56E-06,0.605695812,9.33E-09
sample_656,1.64E-10,1.21E-08,0.022668007,3.24E-16,0.000165526,3.82E-09,0.943053598,5.63E-06,1.24E-12,0.034107221
sample_657,0.199422784,0.729104259,0.000147953,3.58E-07,0.000145189,1.36E-06,3.53E-08,0.070863903,0.000299188,1.50E-05
sample_658,0.011230129,6.30E-05,6.23E-07,0.988106452,2.73E-09,2.35E-08,2.22E-11,9.92E-06,0.000589892,2.77E-09
sample_659,0.002088774,0.001220217,5.34E-05,0.238992065,3.03E-08,0.000531366,8.97E-11,2.31E-06,0.757111796,9.83E-09
sample_660,4.29E-10,2.26E-08,9.36E-05,3.43E-16,0.00025341,1.19E-10,0.551317697,0.001032208,8.97E-13,0.447303095
sample_661,9.90E-08,3.28E-05,0.126694314,1.86E-13,0.865430179,6.52E-06,5.92E-05,9.03E-05,1.75E-09,0.007686597
sample_662,4.62E-12,1.42E-10,1.36E-05,6.77E-18,1.51E-07,4.64E-12,0.998811106,3.75E-06,1.40E-14,0.001171415
sample_663,1.19E-10,6.20E-10,2.02E-06,1.34E-16,1.57E-06,2.82E-12,0.922041697,6.80E-05,1.70E-13,0.077886753
sample_664,1.53E-11,5.12E-10,8.69E-06,1.62E-17,1.81E-06,5.79E-12,0.984786835,2.57E-05,3.56E-14,0.015176945
sample_665,1.60E-09,1.76E-07,0.0009023,1.28E-15,0.004387826,1.30E-09,0.233474261,0.001925345,4.36E-12,0.75931009
sample_666,5.30E-08,1.48E-05,0.004393596,3.39E-14,0.636659296,3.94E-08,0.002418985,0.014743539,1.64E-10,0.341769659
sample_667,4.10E-08,1.72E-05,0.014519668,3.72E-14,0.930690307,2.05E-07,0.000400814,0.001155614,2.43E-10,0.053216129
sample_668,2.02E-05,0.000626655,0.671996992,1.08E-09,0.007021755,0.320215216,5.48E-07,8.91E-06,2.69E-05,8.28E-05
sample_669,1.88E-09,6.04E-08,0.91670563,8.20E-15,0.002729181,2.21E-07,0.04653557,1.49E-06,3.94E-11,0.034027843
sample_670,0.9939444,0.000255483,1.90E-06,3.19E-05,7.79E-07,3.16E-09,3.03E-09,0.005716021,4.86E-05,9.59E-07
sample_671,8.59E-12,4.82E-10,0.000660607,1.63E-17,1.25E-06,8.75E-11,0.997576231,1.10E-06,4.77E-14,0.001760809
sample_672,2.35E-08,4.97E-07,3.83E-05,1.11E-14,0.005267144,2.57E-10,0.005058818,0.06537801,2.32E-11,0.924257181
sample_673,0.000846258,0.624229741,0.006157147,5.20E-10,0.155524325,1.56E-05,2.57E-06,0.211675823,3.61E-06,0.001544907
sample_674,1.12E-10,2.25E-09,8.99E-06,1.01E-16,1.10E-05,1.08E-11,0.863092227,0.000229776,1.93E-13,0.136658031
sample_675,8.89E-12,2.48E-10,5.32E-06,1.01E-17,6.14E-07,3.23E-12,0.993223263,1.28E-05,2.09E-14,0.006757993
sample_676,0.000161783,0.000135775,0.000238401,0.002456819,5.19E-08,0.056103065,1.18E-10,2.72E-07,0.940903821,1.17E-08
sample_677,4.99E-07,1.88E-06,0.994274945,5.87E-11,0.00126634,0.004389398,9.43E-07,2.02E-07,7.15E-07,6.51E-05
sample_678,0.004864055,0.953934759,0.000461261,4.63E-09,0.001557808,4.29E-06,8.46E-08,0.039114646,2.07E-05,4.24E-05
sample_679,1.62E-06,1.15E-05,0.969007886,1.56E-10,0.002295142,0.028616491,6.81E-07,6.39E-07,2.53E-06,6.35E-05
sample_680,1.85E-06,4.24E-06,2.36E-05,6.49E-13,0.006645715,4.83E-10,0.000334176,0.668048969,7.32E-10,0.324941489
sample_681,6.77E-10,3.42E-08,9.30E-05,5.10E-16,0.000421992,1.41E-10,0.375214964,0.001782187,1.32E-12,0.622487804
sample_682,2.80E-05,6.79E-06,0.039109685,1.35E-05,2.60E-06,0.914807175,8.27E-09,1.26E-07,0.046031497,5.87E-07
sample_683,2.62E-07,0.00011967,0.081540301,4.67E-13,0.914245111,1.27E-05,1.99E-05,0.00015894,4.87E-09,0.003903112
sample_684,1.31E-11,1.92E-10,2.54E-06,1.57E-17,3.53E-07,1.93E-12,0.992425885,1.40E-05,2.65E-14,0.007557271
sample_685,4.55E-12,2.43E-10,0.000100495,7.30E-18,4.58E-07,1.96E-11,0.998637248,1.69E-06,1.93E-14,0.001260109
sample_686,0.000115452,0.034318342,0.001786905,4.25E-11,0.278252416,8.18E-07,6.87E-06,0.680140139,2.00E-07,0.005378862
sample_687,2.45E-06,0.00238247,0.021374561,2.69E-12,0.971274216,1.14E-05,7.30E-06,0.002183567,2.77E-08,0.002764018
sample_688,0.317304725,0.318762254,0.000138681,0.006401241,1.54E-06,5.85E-05,1.54E-09,0.00041567,0.356917058,2.93E-07
sample_689,4.31E-12,1.74E-10,4.02E-05,6.82E-18,1.92E-07,9.71E-12,0.999044837,2.45E-06,1.56E-14,0.000912298
sample_690,0.030745219,0.000733439,2.49E-06,0.960848638,1.13E-08,2.57E-07,4.95E-11,2.02E-05,0.007649776,6.87E-09
sample_691,7.38E-12,4.44E-10,0.000363984,1.28E-17,1.27E-06,5.77E-11,0.99764172,1.41E-06,3.72E-14,0.001991614
sample_692,3.99E-07,3.24E-07,0.998698544,1.70E-10,0.000342683,0.000889791,1.48E-06,6.22E-08,1.18E-06,6.55E-05
sample_693,4.85E-07,6.59E-06,5.58E-05,1.71E-13,0.022957732,9.92E-10,0.000482239,0.61988227,3.22E-10,0.356614857
sample_694,1.04E-08,2.12E-06,0.052452337,1.14E-14,0.151809916,8.22E-08,0.08058748,0.000881364,5.70E-11,0.714266688
sample_695,0.057919764,4.77E-05,8.56E-07,0.94168355,8.03E-09,8.97E-09,9.21E-11,5.18E-05,0.000296348,1.23E-08
sample_696,0.003255075,6.05E-05,8.48E-07,0.995671571,1.71E-09,7.89E-08,1.42E-11,3.81E-06,0.001008096,1.57E-09
sample_697,0.783528383,0.204146224,4.18E-05,1.54E-05,8.62E-06,7.26E-07,5.42E-09,0.010375927,0.001881295,1.70E-06
sample_698,0.164565742,0.806707832,0.000124465,4.72E-05,5.04E-06,2.57E-05,2.35E-09,0.000870883,0.027652549,5.74E-07
sample_699,0.006042318,0.004756075,5.40E-05,0.099245651,6.29E-08,0.000298389,1.32E-10,5.93E-06,0.889597535,1.67E-08
sample_700,0.386219249,0.604571304,7.47E-05,1.27E-05,1.00E-05,3.10E-06,4.59E-09,0.004937175,0.004170351,1.36E-06
sample_701,0.661400147,0.212498926,7.19E-05,0.006572887,1.32E-06,1.08E-05,1.53E-09,0.000800548,0.118643167,3.09E-07
sample_702,6.06E-08,2.12E-05,0.004918786,4.03E-14,0.836261285,6.25E-08,0.000840415,0.008626044,2.16E-10,0.149332126
sample_703,2.17E-06,4.21E-05,5.52E-05,6.24E-13,0.030104321,2.43E-09,3.63E-05,0.93161152,1.31E-09,0.03814837
sample_704,3.82E-09,4.20E-07,0.000628714,2.61E-15,0.012167656,1.53E-09,0.060788127,0.005901401,8.86E-12,0.920513676
sample_705,0.008520661,0.985440502,0.000178079,2.21E-08,0.000137719,5.27E-06,1.29E-08,0.005624293,8.83E-05,5.19E-06
sample_706,4.03E-12,1.44E-10,1.34E-05,5.62E-18,2.05E-07,4.58E-12,0.998584601,3.52E-06,1.23E-14,0.00139824
sample_707,5.83E-11,1.37E-09,8.30E-06,5.48E-17,6.09E-06,8.39E-12,0.93005512,0.000116532,1.10E-13,0.06981396
sample_708,6.20E-11,5.40E-09,0.000350903,7.01E-17,5.25E-05,1.60E-10,0.951513158,3.94E-05,2.24E-13,0.048043949
sample_709,2.93E-07,1.61E-05,0.000239406,1.13E-13,0.116585154,3.92E-09,0.000831265,0.444242381,3.16E-10,0.438085367
sample_710,1.54E-07,3.77E-05,0.001832201,7.84E-14,0.710037197,3.08E-08,0.000727761,0.060082361,3.51E-10,0.227282597
sample_711,7.61E-12,3.95E-10,2.45E-05,9.13E-18,1.36E-06,9.91E-12,0.994402649,7.89E-06,2.33E-14,0.005563604
sample_712,1.04E-07,5.13E-05,0.035661577,1.39E-13,0.95696468,2.17E-06,3.82E-05,0.000239408,1.23E-09,0.007042549
sample_713,4.85E-09,1.34E-08,3.02E-06,3.35E-15,7.54E-05,1.24E-11,0.026881713,0.002986776,3.79E-12,0.9700531
sample_714,4.79E-12,2.37E-10,0.00012711,8.15E-18,3.46E-07,2.25E-11,0.99888467,1.56E-06,2.09E-14,0.000986318
sample_715,6.93E-08,2.64E-07,1.05E-05,3.27E-14,0.001376162,8.97E-11,0.002795197,0.064400995,4.21E-11,0.931416777
sample_716,9.13E-06,5.60E-05,2.20E-05,2.29E-12,0.007360003,1.59E-09,7.08E-06,0.984134684,3.45E-09,0.008411048
sample_717,2.78E-10,1.16E-08,4.84E-05,2.27E-16,0.000102113,5.91E-11,0.671335343,0.00069908,5.50E-13,0.327815039
sample_718,9.23E-12,6.18E-10,0.000335821,1.47E-17,2.40E-06,6.33E-11,0.996310753,2.15E-06,4.43E-14,0.003348873
sample_719,1.61E-07,1.81E-05,0.000651368,7.18E-14,0.257628703,8.53E-09,0.001583534,0.194869607,2.46E-10,0.54524855
sample_720,1.85E-09,1.35E-08,6.12E-06,1.29E-15,9.18E-05,1.83E-11,0.082078497,0.002793138,1.92E-12,0.915030458
sample_721,0.000816902,0.001560333,0.000120028,0.001785129,8.88E-08,0.006655083,1.23E-10,1.22E-06,0.989061203,1.53E-08
sample_722,2.39E-07,0.000161372,0.018015332,2.70E-13,0.976656094,2.23E-06,1.69E-05,0.000585425,2.45E-09,0.004562433
sample_723,3.92E-05,4.54E-05,1.27E-05,9.60E-12,0.002378099,1.05E-09,4.32E-06,0.992313601,8.69E-09,0.005206754
sample_724,0.003225468,0.995137265,0.000405121,2.51E-08,0.000107461,5.74E-05,8.37E-09,0.000844951,0.000219474,2.81E-06
sample_725,3.18E-07,4.81E-06,5.90E-05,1.17E-13,0.02193502,8.91E-10,0.000768241,0.490799137,2.27E-10,0.486433476
sample_726,6.08E-12,1.63E-10,1.69E-05,9.42E-18,1.32E-07,5.72E-12,0.998900561,4.39E-06,1.85E-14,0.001078006
sample_727,5.14E-12,2.89E-10,4.70E-05,7.05E-18,7.96E-07,1.31E-11,0.997435501,3.24E-06,1.87E-14,0.002513491
sample_728,6.50E-07,4.49E-05,0.000297363,2.35E-13,0.188935283,7.45E-09,0.000310227,0.600438493,7.01E-10,0.209973084
sample_729,0.994582925,0.000234172,1.79E-06,3.83E-05,6.88E-07,3.02E-09,2.77E-09,0.005091871,4.94E-05,8.63E-07
sample_730,0.000110134,9.72E-05,0.000531425,0.000530507,1.04E-07,0.248925976,2.02E-10,2.22E-07,0.749804387,1.99E-08
sample_731,6.29E-08,1.20E-05,0.001825875,3.46E-14,0.367694681,1.60E-08,0.003409542,0.044451349,1.42E-10,0.582606468
sample_732,2.96E-08,1.83E-07,1.12E-05,1.45E-14,0.001222742,7.92E-11,0.004349847,0.04277062,2.13E-11,0.951645335
sample_733,7.47E-12,1.34E-10,4.23E-06,1.02E-17,1.57E-07,2.30E-12,0.99760132,6.69E-06,1.79E-14,0.002387601
sample_734,0.001171822,0.801766677,0.125617773,7.62E-09,0.048285845,0.020257089,1.01E-06,0.002426004,0.000161717,0.000312052
sample_735,5.46E-08,1.34E-05,0.232070161,1.10E-13,0.751121406,4.48E-06,0.000207736,6.49E-05,9.41E-10,0.016517899
sample_736,0.012958199,0.503990964,0.000470375,6.06E-09,0.00431495,1.29E-06,3.55E-07,0.478032707,1.47E-05,0.000216457
sample_737,2.15E-06,3.69E-05,5.00E-05,6.18E-13,0.026654068,2.14E-09,3.72E-05,0.933799464,1.25E-09,0.039420182
sample_738,8.10E-06,2.93E-05,0.005937118,3.26E-08,3.77E-06,0.993050261,1.63E-09,1.22E-07,0.000971066,1.97E-07
sample_739,0.058251306,0.004803358,1.13E-05,0.869900547,4.35E-08,2.85E-06,1.35E-10,3.89E-05,0.066991695,1.92E-08
sample_740,1.99E-05,0.022478721,0.012804218,1.51E-11,0.936396941,1.02E-05,7.25E-06,0.024519267,1.34E-07,0.003763372
sample_741,0.003437791,0.986503789,0.003778951,9.94E-08,0.000274792,0.003791095,2.17E-08,0.000389507,0.001818041,5.91E-06
sample_742,6.43E-12,1.72E-10,5.03E-06,7.84E-18,3.33E-07,2.71E-12,0.996220049,8.07E-06,1.58E-14,0.00376652
sample_743,1.86E-09,5.70E-08,0.924523161,8.36E-15,0.002586757,2.24E-07,0.041544912,1.33E-06,4.02E-11,0.031343555
sample_744,0.006745716,0.982457411,0.000233947,1.18E-08,0.000295632,4.71E-06,2.27E-08,0.01020252,5.02E-05,9.85E-06
sample_745,1.11E-08,1.21E-06,0.000524863,6.53E-15,0.034817418,2.21E-09,0.016303117,0.01911332,2.21E-11,0.92924006
sample_746,4.03E-08,1.62E-07,8.69E-06,2.00E-14,0.000925572,6.50E-11,0.003769892,0.04020064,2.60E-11,0.955095008
sample_747,0.001157427,0.78911767,0.133692107,7.48E-09,0.051993358,0.021081977,1.08E-06,0.002466368,0.00015888,0.00033113
sample_748,3.04E-05,4.93E-05,1.35E-05,7.38E-12,0.0027952,1.13E-09,4.25E-06,0.99198761,7.44E-09,0.005119701
sample_749,7.06E-08,2.88E-05,0.004624105,4.77E-14,0.914368616,8.25E-08,0.000343034,0.006210033,2.73E-10,0.07442527
sample_750,7.22E-06,2.52E-05,0.009212065,2.27E-08,5.81E-06,0.990091259,2.47E-09,1.28E-07,0.000658035,2.92E-07
sample_751,2.23E-10,1.16E-08,7.35E-05,1.89E-16,0.000110124,7.73E-11,0.742569474,0.000489917,4.92E-13,0.25675701
sample_752,0.004509555,5.24E-05,7.33E-07,0.994734696,1.84E-09,4.60E-08,1.63E-11,5.17E-06,0.000697356,1.84E-09
sample_753,0.00165709,0.001313552,5.85E-05,0.073052578,3.60E-08,0.000883097,8.75E-11,1.86E-06,0.92303325,9.96E-09
sample_754,0.016534158,0.124669201,0.000515196,0.000381834,2.02E-06,0.004518915,1.26E-09,4.01E-05,0.853338359,2.14E-07
sample_755,0.422640847,0.005388355,9.44E-06,0.5522801,1.02E-07,4.88E-07,3.50E-10,0.000243832,0.019436783,5.74E-08
sample_756,7.07E-12,3.28E-10,0.000372946,1.38E-17,3.94E-07,5.08E-11,0.998719542,1.33E-06,3.54E-14,0.000905791
sample_757,1.20E-06,4.92E-05,0.000133786,3.85E-13,0.085798193,4.60E-09,0.000102884,0.823420317,9.95E-10,0.090494362
sample_758,0.003246923,0.994083359,0.000311655,1.21E-08,0.000176904,1.82E-05,1.21E-08,0.002074348,8.40E-05,4.57E-06
sample_759,0.003855268,5.53E-05,1.11E-06,0.995274638,2.09E-09,7.83E-08,2.10E-11,5.55E-06,0.000808054,2.22E-09
sample_760,9.14E-10,3.80E-09,3.67E-06,8.14E-16,1.66E-05,8.27E-12,0.375654517,0.000624002,1.00E-12,0.62370125
sample_761,1.16E-07,1.42E-05,0.703927018,4.80E-13,0.292286412,5.05E-05,4.26E-05,1.27E-05,5.05E-09,0.003666557
sample_762,1.60E-08,2.43E-06,0.514628221,2.97E-14,0.244214283,7.92E-07,0.021461858,0.000100642,1.80E-10,0.219591756
sample_763,2.04E-06,4.24E-05,5.92E-05,5.92E-13,0.032907811,2.55E-09,3.98E-05,0.925602358,1.27E-09,0.041346394
sample_764,5.94E-07,3.96E-05,0.921382047,5.73E-12,0.076745511,0.001187671,5.38E-06,6.19E-06,8.18E-08,0.000632907
sample_765,2.49E-10,1.85E-08,0.037306868,5.06E-16,0.000296123,6.51E-09,0.915584991,6.95E-06,1.99E-12,0.046805042
sample_766,3.38E-08,1.12E-05,0.014753764,2.82E-14,0.765455029,1.06E-07,0.002518581,0.00277889,1.58E-10,0.214482348
sample_767,7.30E-06,7.81E-05,3.08E-05,1.86E-12,0.011742345,2.29E-09,7.80E-06,0.979128654,3.29E-09,0.00900506
sample_768,1.40E-08,2.00E-06,0.542307846,2.65E-14,0.19284723,7.02E-07,0.029104601,9.09E-05,1.57E-10,0.235646661
sample_769,5.05E-07,6.35E-05,0.000668152,2.02E-13,0.415786265,1.61E-08,0.000413881,0.35371112,7.19E-10,0.229356575
sample_770,1.33E-11,3.22E-10,4.62E-06,1.46E-17,8.80E-07,3.30E-12,0.98849043,2.05E-05,2.88E-14,0.011483545
sample_771,3.91E-10,1.40E-08,4.06E-05,3.07E-16,0.000124101,5.71E-11,0.554842414,0.001056586,7.12E-13,0.443936324
sample_772,6.54E-08,1.83E-05,0.172691858,1.26E-13,0.814505572,4.72E-06,0.000128947,7.58E-05,1.11E-09,0.012574715
sample_773,0.000345101,0.000405875,0.000119797,0.003469556,4.71E-08,0.012123284,8.92E-11,5.10E-07,0.98353582,9.83E-09
sample_774,0.898045034,0.081229717,2.64E-05,0.001682874,1.02E-06,1.31E-06,1.27E-09,0.001303713,0.017709668,2.87E-07
sample_775,0.033549774,0.046522149,9.83E-05,1.17E-08,0.00097237,1.19E-07,2.60E-07,0.918678222,9.08E-06,0.000169765
sample_776,1.51E-11,2.53E-10,2.91E-06,1.72E-17,5.67E-07,2.31E-12,0.988990055,1.92E-05,3.03E-14,0.010987294
sample_777,0.036162085,4.92E-05,7.37E-07,0.963425654,5.62E-09,1.06E-08,5.88E-11,3.22E-05,0.00033011,7.68E-09
sample_778,1.95E-09,6.48E-08,0.918618524,8.37E-15,0.003024451,2.31E-07,0.043673434,1.58E-06,4.07E-11,0.034681709
sample_779,0.000225453,0.002729233,0.005166151,6.61E-07,9.53E-06,0.969376911,2.89E-09,2.51E-06,0.022489104,4.42E-07
sample_780,2.96E-07,3.88E-06,0.991997319,9.78E-12,0.006090638,0.001754363,1.89E-06,5.29E-07,1.30E-07,0.000150952
sample_781,0.000454283,0.143383559,0.61825511,4.74E-09,0.109556156,0.126791917,2.40E-06,0.000835648,0.000114313,0.000606611
sample_782,2.61E-11,3.67E-10,2.82E-06,2.84E-17,9.40E-07,2.63E-12,0.978499478,3.29E-05,4.79E-14,0.021463851
sample_783,1.21E-06,0.000761187,0.002771203,6.65E-13,0.959604063,3.36E-07,2.00E-05,0.026142352,4.27E-09,0.010699627
sample_784,0.010783453,0.031322687,0.000147353,0.002528454,3.73E-07,0.001051476,3.76E-10,1.55E-05,0.954150673,5.76E-08
sample_785,0.001407209,0.993876127,0.001096268,4.17E-09,0.00096022,5.98E-05,3.72E-08,0.002542482,4.33E-05,1.45E-05
sample_786,2.47E-07,1.22E-05,0.00020798,9.63E-14,0.093729745,3.13E-09,0.000983682,0.412023688,2.60E-10,0.493042413
sample_787,6.00E-08,1.18E-06,4.86E-05,2.60E-14,0.010314838,4.31E-10,0.002719816,0.145377538,5.35E-11,0.841537938
sample_788,6.88E-08,8.69E-06,0.673876981,2.45E-13,0.319743402,2.14E-05,9.04E-05,1.38E-05,2.35E-09,0.006245191
sample_789,0.000304549,0.000413275,0.000164075,0.001528671,6.57E-08,0.023741936,1.10E-10,4.90E-07,0.973846926,1.23E-08
sample_790,2.57E-05,2.57E-05,0.00120575,1.07E-05,2.32E-07,0.912389063,3.19E-10,8.49E-08,0.086342757,3.17E-08
sample_791,0.001733411,9.02E-05,1.81E-06,0.995168123,1.97E-09,4.60E-07,1.51E-11,2.35E-06,0.003003682,1.55E-09
sample_792,1.69E-11,1.26E-09,0.000166404,2.14E-17,7.43E-06,5.42E-11,0.98865893,9.04E-06,6.46E-14,0.011158197
sample_793,0.002362569,0.995596831,0.000547542,1.34E-08,0.000202504,6.13E-05,1.26E-08,0.001095778,0.000129043,4.43E-06
sample_794,1.18E-06,0.000130664,0.00047957,4.22E-13,0.340231955,1.81E-08,0.000143639,0.554146737,1.45E-09,0.104866239
sample_795,7.59E-08,2.15E-06,8.04E-05,3.23E-14,0.0204364,7.71E-10,0.002392276,0.185734326,7.38E-11,0.791354392
sample_796,0.992095254,0.000656872,2.62E-06,2.16E-05,1.06E-06,5.83E-09,2.95E-09,0.007150005,7.16E-05,9.57E-07
sample_797,0.000102473,4.39E-05,0.000706498,0.004202075,6.82E-08,0.188131686,2.44E-10,1.98E-07,0.806813065,2.02E-08
sample_798,0.753485581,0.009936878,1.27E-05,0.214285469,1.89E-07,5.68E-07,5.54E-10,0.000454301,0.021824255,9.78E-08
sample_799,5.44E-08,2.81E-07,0.997805659,2.39E-12,0.001886668,0.000121917,4.35E-06,9.94E-08,2.13E-08,0.000180953
