Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
2517,50,3182,1Fam,4,8,2,0,6,2004,860,3,GasA,Y,894,0,2009,116313.279558949
2518,110,7259,1Fam,6,6,1,0,5,2002,943,3,GasA,Y,1167,0,2008,141876.401362763
2519,36,7200,1Fam,6,5,1,1,6,1976,1176,4,GasA,Y,1226,0,2006,157145.757975798
2520,65,7420,1Fam,6,5,1,0,6,2003,860,3,GasA,Y,1121,0,2010,155670.556980614
2521,90,12822,1Fam,6,5,3,0,6,2005,1713,3,GasA,Y,864,0,2007,206209.708280532
2522,80,10500,1Fam,7,5,2,0,5,2003,721,3,GasA,Y,1453,0,2007,168123.813688348
2523,88,7931,Duplex,8,5,1,1,6,1982,1314,2,GasA,Y,816,0,2008,240309.358216949
2524,65,9464,1Fam,5,3,2,0,5,1968,1010,3,GasA,Y,1548,0,2007,82818.6837770375
2525,70,8877,1Fam,4,6,2,1,5,2004,804,4,GasA,Y,1844,0,2009,146325.389425848
2526,65,8520,1Fam,6,6,1,1,7,1971,1181,4,GasA,Y,1582,0,2009,148226.010196601
2527,65,8899,1Fam,7,5,2,1,5,1924,616,3,GasA,Y,1144,0,2008,101089.035510786
2528,60,9084,1Fam,8,5,2,1,9,1964,795,3,GasA,Y,2031,0,2006,226519.483891296
2529,60,3000,1Fam,5,7,2,0,9,1965,915,5,GasA,Y,2030,0,2010,152691.673749629
2530,,12640,1Fam,4,6,2,1,4,1945,1078,3,GasA,Y,894,0,2007,100644.354577386
2531,60,7937,Duplex,8,5,2,1,10,2007,864,3,GasA,Y,1768,0,2010,288471.335108653
2532,,13500,1Fam,5,5,2,0,6,1952,1792,3,GasA,Y,901,0,2006,162136.153797719
2533,60,10728,1Fam,7,6,1,0,6,1977,1237,3,GasA,Y,2094,0,2009,167851.575924384
2534,60,9967,1Fam,5,8,1,1,6,1959,360,3,GasA,Y,747,0,2007,118832.148854721
2535,,5400,1Fam,8,7,1,1,6,1974,1058,2,GasA,Y,1056,0,2006,228009.668520746
2536,,12155,1Fam,5,7,2,0,7,1950,1200,2,GasA,Y,747,0,2009,196636.555786345
2537,120,6629,1Fam,5,7,1,1,5,2004,964,4,GasA,Y,1541,0,2007,132842.52870636
2538,67,11625,TwnhsE,5,7,2,0,11,1976,1496,3,GasA,Y,1097,0,2007,174195.239906541
2539,79,7200,1Fam,5,5,2,1,9,1882,1318,3,GasA,Y,1310,0,2010,106867.583955555
2540,,11952,1Fam,5,5,1,0,7,2007,1112,3,GasA,N,1146,0,2008,151291.671572622
2541,103,12224,1Fam,5,6,1,0,8,2004,1029,4,GasA,Y,1466,0,2008,179526.351858488
2542,70,10628,1Fam,4,5,1,0,5,1978,780,4,GasA,N,767,0,2008,70326.7896191565
2543,71,14260,1Fam,6,5,2,1,10,1969,1494,3,GasA,Y,1252,0,2008,253059.57486398
2544,88,11846,1Fam,7,5,1,0,9,1950,1728,2,GasA,Y,520,0,2009,231539.551582316
2545,54,25419,Duplex,5,6,2,0,6,1999,725,3,GasA,Y,838,0,2007,150283.345997702
2546,65,7162,1Fam,6,5,2,0,6,1920,1518,3,GasA,Y,904,0,2010,168321.361829033
2547,71,7150,1Fam,5,4,1,0,6,2005,1728,2,GasA,Y,1349,0,2007,193332.094866163
2548,65,8500,1Fam,8,5,1,0,6,1973,630,3,GasA,Y,1099,0,2008,175618.972877449
2549,54,10800,1Fam,8,5,1,0,4,2006,1304,3,GasA,Y,1060,0,2006,247004.090935039
2550,,7200,1Fam,5,5,2,1,5,1937,319,3,GasA,Y,1236,0,2008,117449.316684083
2551,78,9084,1Fam,6,8,2,0,6,2000,1145,2,GasA,Y,2200,0,2010,175293.467594273
2552,84,11146,1Fam,7,5,1,1,8,1994,1040,3,GasA,Y,2240,0,2010,225998.274151823
2553,68,11075,1Fam,7,5,1,0,5,1963,1094,4,GasA,Y,1067,0,2009,191409.148580474
2554,60,9800,1Fam,6,5,2,0,6,1985,2077,3,GasA,Y,2624,0,2007,193019.328212336
2555,84,10207,1Fam,6,7,2,0,6,1993,848,2,GasA,Y,1776,0,2006,186539.435741204
2556,60,6970,1Fam,5,5,2,1,5,1925,1649,3,GasA,Y,1688,0,2007,153941.950802851
2557,60,6000,TwnhsE,7,5,2,0,8,1990,1276,2,GasA,Y,3395,0,2007,188126.957327862
2558,57,7851,1Fam,7,5,2,0,5,1970,651,1,GasA,Y,1535,0,2007,143545.205731186
2559,,19138,1Fam,5,5,2,0,6,1989,864,4,GasA,Y,1381,0,2006,169731.749716483
2560,60,13811,1Fam,7,5,2,0,5,1993,1204,3,GasA,Y,1163,0,2009,221024.622918447
2561,70,21000,1Fam,6,5,1,0,6,1953,689,3,GasA,N,1056,0,2008,143917.356443106
2562,,13501,1Fam,7,5,3,0,7,1994,1080,2,GasA,Y,2149,0,2007,237878.751433447
2563,64,10395,1Fam,4,5,2,0,8,1922,1684,3,GasA,Y,2713,0,2009,164424.340640426
2564,75,4058,TwnhsE,6,5,1,0,6,2006,1099,3,GasA,Y,1344,0,2010,163473.343586643
2565,122,10800,1Fam,5,6,2,0,6,2007,676,2,GasA,Y,1092,0,2007,163570.10398333
2566,73,8197,1Fam,6,6,1,0,10,2007,1034,2,GasA,Y,1947,0,2009,163469.039882928
2567,60,10400,1Fam,6,5,1,1,7,1945,0,2,GasA,Y,1414,0,2008,108120.114675211
2568,92,7259,1Fam,5,6,1,0,9,1957,0,3,GasA,Y,864,0,2007,99095.5766459696
2569,64,12665,1Fam,4,6,2,0,7,2004,813,4,GasA,Y,1796,0,2009,129013.768393681
2570,60,12822,1Fam,5,8,2,0,8,1959,630,3,GasA,Y,1324,0,2008,164176.435378016
2571,61,10011,2fmCon,4,7,2,1,6,1979,696,1,GasA,Y,1950,0,2010,131481.153681438
2572,24,9588,1Fam,5,6,1,0,6,1956,1768,1,GasA,Y,1775,0,2006,182612.659848051
2573,60,13300,1Fam,7,5,2,0,8,1968,1116,3,GasA,Y,845,0,2008,223195.647429579
2574,72,10628,1Fam,8,5,2,0,8,1930,783,3,GasA,Y,1381,0,2006,215216.054640053
2575,80,16770,1Fam,7,5,2,1,8,2008,1226,2,GasA,Y,1394,0,2007,272334.399430463
2576,24,10708,1Fam,6,6,2,0,5,1998,1626,3,GasA,N,1476,0,2009,183336.285369433
2577,,3230,1Fam,6,8,2,0,4,2004,1588,2,GasA,Y,1296,0,2007,186837.19836311
2578,35,9600,1Fam,8,5,2,0,5,1957,778,3,GasA,N,2097,0,2007,191039.385392649
2579,,12493,1Fam,6,7,1,1,8,1995,756,3,GasA,Y,1560,0,2008,218387.721900261
2580,85,5925,1Fam,5,8,2,0,6,1999,816,3,GasA,Y,1973,0,2006,125406.152961024
2581,79,4800,Duplex,6,5,1,1,5,1914,798,3,GasA,N,1664,0,2006,103514.374523636
2582,50,12090,Duplex,5,5,1,1,6,1914,1273,3,GasA,Y,1080,0,2009,169507.580690945
2583,60,8777,1Fam,4,5,2,0,7,2004,1838,4,GasA,Y,694,0,2009,142549.492945375
2584,78,9100,1Fam,5,5,2,0,5,2003,738,3,GasA,N,1626,0,2009,156458.554689748
2585,21,10728,1Fam,7,5,2,1,8,2007,1436,2,GasA,Y,1779,0,2009,231955.571742906
2586,108,3230,1Fam,7,7,2,0,5,1995,1436,3,GasA,Y,1452,0,2008,167938.397927075
2587,69,10440,1Fam,6,4,1,0,7,2000,910,2,GasA,Y,1199,0,2009,157208.046311199
2588,85,2887,1Fam,5,5,1,0,5,2008,1314,2,GasA,Y,1496,0,2008,165450.838798538
2589,60,9991,1Fam,5,6,2,1,6,2000,924,3,GasA,Y,1440,0,2009,171977.782841113
2590,75,6120,2fmCon,7,5,1,1,6,1910,970,2,GasA,Y,1968,0,2007,135821.964162122
2591,90,14331,1Fam,4,6,2,0,6,2006,756,2,GasA,Y,2126,0,2006,127454.300666388
2592,75,6240,1Fam,5,6,2,0,5,1962,1454,4,GasA,Y,1370,0,2009,158034.407278922
2593,24,12772,1Fam,4,7,1,0,7,2007,2109,3,GasA,Y,858,0,2007,183520.978077956
2594,,5600,1Fam,7,5,2,0,9,1977,616,3,GasA,Y,2183,0,2008,149874.19458011
2595,98,8640,1Fam,4,5,2,0,7,1920,896,2,GasA,Y,1253,0,2006,136965.589454552
2596,90,1950,1Fam,5,5,2,1,7,1976,1090,2,GasA,Y,1412,0,2006,158731.50013737
2597,144,10625,1Fam,7,5,2,0,8,1970,1057,2,GasA,Y,1148,0,2010,204507.716839389
2598,52,5925,1Fam,7,5,1,0,5,1954,861,4,GasA,Y,1470,0,2008,139614.581585159
2599,50,7000,1Fam,4,4,2,0,9,1998,793,3,GasA,Y,616,0,2006,102442.166547017
2600,68,8125,1Fam,5,5,1,0,7,1996,868,3,GasA,Y,2392,0,2009,153141.631068971
2601,81,6402,1Fam,5,7,1,1,7,2006,740,3,GasA,Y,2217,0,2007,160256.182362938
2602,65,10530,1Fam,7,5,2,0,7,1989,1340,3,GasA,Y,2576,0,2006,207233.134226379
2603,75,7820,1Fam,7,5,1,1,11,1921,1008,3,GasA,Y,987,0,2009,173345.1868003
2604,47,7175,1Fam,7,8,1,1,6,1990,1240,3,GasA,Y,1047,0,2007,211045.551175532
2605,,7340,1Fam,5,7,2,0,6,2005,1502,4,GasA,Y,1200,0,2007,176469.824950524
2606,60,8500,TwnhsE,7,7,2,1,6,1988,264,2,GasA,Y,630,0,2009,176258.572583878
2607,70,10029,1Fam,9,5,1,1,10,1949,0,2,GasA,Y,1314,0,2009,274556.391613142
2608,83,8462,1Fam,6,5,1,0,5,2003,1926,4,GasA,Y,987,0,2007,184839.196743052
2609,80,9297,1Fam,8,7,2,0,6,1976,264,4,GasA,Y,1092,0,2010,170835.560497397
2610,,6780,1Fam,6,5,1,1,5,2007,952,3,GasA,Y,1077,0,2007,144835.85444238
2611,86,11404,1Fam,6,5,1,0,7,1950,1237,0,GasA,Y,1908,0,2006,150365.894763097
2612,98,7892,1Fam,6,8,2,0,11,1953,649,4,GasA,Y,2046,0,2009,186699.729208653
2613,92,14145,1Fam,6,5,2,1,7,1958,980,3,GasA,Y,1689,0,2009,217150.212927391
2614,75,5232,1Fam,6,4,1,0,4,2005,847,2,GasA,Y,1761,0,2006,176975.195679827
2615,93,8500,1Fam,7,7,2,1,5,2004,1453,4,GasA,Y,2022,0,2010,239780.528108638
2616,,11625,Duplex,5,6,1,0,7,1958,979,2,GasA,Y,1155,0,2009,167659.557113763
2617,85,8750,1Fam,6,7,3,0,6,2007,1063,2,GasA,Y,1663,0,2009,186658.968682872
2618,,9600,1Fam,6,5,2,1,7,1976,2000,4,GasA,Y,1713,0,2010,168617.007618968
2619,63,9100,1Fam,6,5,2,0,7,1995,528,2,GasA,Y,1328,0,2008,197697.540486396
2620,,10500,TwnhsE,5,7,1,1,5,2005,2392,2,GasA,Y,948,0,2008,213302.222887105
2621,60,9742,1Fam,5,6,2,0,8,1910,780,3,GasA,Y,1656,0,2008,126226.584591762
2622,59,9000,TwnhsE,9,5,1,0,9,1925,483,3,GasA,Y,2344,0,2008,219451.016445292
2623,74,8767,1Fam,7,7,1,0,5,1965,924,4,GasA,Y,1230,0,2006,161509.106096422
2624,69,8760,1Fam,5,5,1,0,7,1958,908,3,GasA,Y,796,0,2008,111664.904327054
2625,,11600,1Fam,4,5,2,1,5,1987,1040,3,GasA,Y,1573,0,2009,125527.016938453
2626,52,4426,1Fam,8,8,1,1,6,2004,2121,1,GasA,Y,672,0,2006,311150.741899789
2627,49,9196,Duplex,5,7,2,1,7,1940,864,6,GasA,Y,1905,0,2006,145461.430054177
2628,58,9100,TwnhsE,7,6,1,0,6,1952,1017,3,GasA,Y,2030,0,2008,201576.115747243
2629,80,6120,Duplex,5,5,2,1,3,2009,1160,3,GasA,Y,729,0,2010,178525.466922916
2630,,8750,1Fam,6,4,2,0,8,2009,1105,3,GasA,N,904,0,2008,180858.742997938
2631,,13418,1Fam,6,8,0,0,7,1970,440,2,GasA,Y,1559,0,2007,129670.471010564
2632,100,10859,1Fam,5,5,2,0,9,1936,864,3,GasA,Y,1040,0,2009,171266.92361966
2633,34,10029,1Fam,7,5,2,0,5,2009,1080,3,GasA,Y,1302,0,2008,212535.317399562
2634,24,9525,1Fam,2,5,1,0,4,1958,1107,2,GasA,Y,860,0,2006,139288.772495567
2635,32,14803,1Fam,9,7,2,0,11,2005,795,2,GasA,Y,2531,0,2008,384332.937930563
2636,80,7711,2fmCon,5,5,2,1,4,1967,689,3,GasA,Y,1647,0,2007,128187.527656235
2637,80,8973,1Fam,7,6,1,0,5,1985,2077,5,GasW,Y,1125,0,2009,198380.328285584
2638,90,7742,1Fam,8,5,1,1,7,2002,1073,3,GasA,Y,1839,0,2007,225602.363509095
2639,80,9303,Twnhs,8,5,2,1,6,1920,1686,1,GasA,Y,1316,0,2008,287127.661914289
2640,97,13346,1Fam,5,5,2,1,6,1965,1536,3,GasA,Y,1636,0,2008,151727.098395787
2641,63,4750,1Fam,8,7,2,0,5,1915,742,3,GasA,Y,1720,0,2010,181964.25782288
2642,88,7577,1Fam,7,6,1,1,6,2005,2153,3,GasA,Y,1080,0,2007,193625.634356492
2643,,8244,1Fam,5,5,2,0,4,2003,944,3,GasA,Y,1400,0,2010,142904.747866063
2644,,6600,1Fam,5,6,2,0,4,1915,923,2,GasA,N,987,0,2010,135033.185109006
2645,78,13651,1Fam,4,5,0,0,7,2007,996,3,GasA,N,1582,0,2009,149294.264652029
2646,50,10769,1Fam,5,5,1,0,6,2004,884,3,GasA,Y,1962,0,2006,118454.837300586
2647,77,7851,1Fam,9,7,1,0,7,1941,1484,3,GasA,N,1184,0,2006,264006.998299988
2648,,8640,1Fam,4,6,2,1,6,2003,1073,3,GasA,Y,1456,0,2009,160433.394135028
2649,75,7390,Duplex,8,7,1,1,5,2004,1484,3,GasA,Y,1442,0,2010,261912.060155699
2650,65,8339,1Fam,7,5,1,1,5,2003,1008,3,GasA,Y,1954,0,2006,195075.435304136
2651,59,9060,1Fam,5,5,1,0,7,1998,483,4,GasA,N,924,0,2009,101786.007017369
2652,85,7758,1Fam,7,4,1,1,6,1950,794,4,GasA,N,1908,0,2009,160792.701025745
2653,60,8925,2fmCon,8,5,2,1,6,1973,1212,3,GasA,Y,1595,0,2008,245484.710060866
2654,70,3196,1Fam,7,8,3,0,8,1980,676,3,GasA,Y,803,0,2007,208213.807480521
2655,78,10652,1Fam,6,6,1,1,6,2006,870,4,GasA,Y,1788,0,2009,170801.567564669
2656,55,8846,1Fam,8,5,2,1,6,2005,1244,3,GasA,N,1616,0,2009,274459.98569196
2657,,11616,1Fam,8,5,2,1,6,1880,1330,3,GasA,Y,1394,0,2007,212626.061230586
2658,63,19378,1Fam,8,7,2,0,3,1918,2392,0,GasA,Y,800,0,2008,342418.949411356
2659,70,12702,1Fam,7,5,2,0,5,1971,967,2,GasA,N,1850,0,2006,178890.947688668
2660,120,16033,1Fam,9,5,2,0,5,2003,1559,3,GasA,N,1716,0,2007,254958.00631501
2661,21,8400,1Fam,9,6,1,0,6,2006,918,3,GasA,Y,1559,0,2008,293021.450251954
2662,60,8777,1Fam,6,5,1,0,6,1935,780,3,GasA,Y,1733,0,2008,119721.08312295
2663,66,9600,1Fam,5,5,2,1,7,2008,1145,3,GasA,Y,1363,0,2010,162422.976223394
2664,52,15593,1Fam,6,5,2,1,7,2009,1008,2,GasA,Y,1954,0,2009,211495.928698068
2665,79,7207,1Fam,5,6,1,1,7,1958,968,3,GasA,Y,1456,0,2007,94568.9079509446
2666,76,8450,1Fam,6,6,1,0,7,1960,768,3,GasA,Y,1002,0,2006,146925.832776055
2667,60,25000,1Fam,8,5,2,1,8,1954,880,3,GasA,Y,1200,0,2008,209076.48326891
2668,75,11214,TwnhsE,5,3,1,1,8,2004,824,3,GasA,Y,1008,0,2006,103055.810920749
2669,70,10421,1Fam,8,5,1,0,6,1940,813,4,GasA,Y,912,0,2010,159875.833743699
2670,99,8892,1Fam,5,7,1,0,7,1910,960,2,GasA,Y,1441,0,2009,97002.701375422
2671,105,6300,1Fam,5,5,2,0,5,1956,888,3,GasA,Y,1291,0,2007,98834.5314208972
2672,,13284,1Fam,9,5,1,0,6,1925,806,3,GasA,Y,1518,0,2006,197986.168452191
2673,73,8880,1Fam,8,7,2,0,5,1959,1478,2,GasA,Y,1479,0,2008,261993.172420582
2674,,6240,1Fam,5,7,2,0,8,2000,858,4,GasA,Y,1484,0,2006,193482.745942739
2675,70,11838,1Fam,6,6,1,0,4,1961,1930,3,GasA,Y,1469,0,2008,164461.71481818
2676,59,14115,1Fam,4,7,1,0,5,2003,485,3,GasA,Y,2054,0,2008,163795.024279619
2677,60,14536,1Fam,7,6,1,0,4,1954,936,2,GasA,Y,1626,0,2007,189164.547035884
2678,60,10237,1Fam,5,5,2,0,5,1880,1452,4,GasA,Y,1717,0,2009,123368.696153514
2679,114,10655,1Fam,10,7,1,1,5,2006,982,3,GasA,Y,2263,0,2007,279944.832707465
2680,63,14450,2fmCon,5,7,2,1,4,1955,0,3,GasA,Y,971,0,2006,159551.795384902
2681,50,6442,1Fam,6,9,2,0,6,1958,1050,3,GasA,Y,1268,0,2007,141930.300979945
2682,54,10395,1Fam,6,7,2,1,3,1977,540,4,GasA,Y,1212,0,2008,135520.082597088
2683,70,16770,1Fam,7,5,2,0,5,2007,540,2,GasA,Y,2274,0,2010,152011.21465688
2684,60,16770,1Fam,5,6,2,1,5,1920,1176,2,GasA,Y,2640,0,2009,156371.301199908
2685,,6000,1Fam,6,5,1,0,7,1968,1763,2,GasA,Y,1368,0,2009,176319.880657787
2686,21,7700,1Fam,7,5,2,0,3,2009,1242,1,GasA,N,1670,0,2006,201267.755744523
2687,,6000,1Fam,6,5,2,1,5,1950,864,2,GasA,N,869,0,2006,141927.795443539
2688,90,10593,1Fam,7,5,1,0,9,2005,1299,3,GasA,Y,1646,0,2007,264369.884127712
2689,80,9967,1Fam,7,6,2,0,8,1910,992,3,GasA,Y,1431,0,2009,187138.063975337
2690,65,11717,TwnhsE,7,7,2,0,7,1977,1566,3,GasA,Y,1734,0,2009,232800.258071429
2691,52,12677,1Fam,6,7,2,1,3,1976,1414,2,GasA,Y,1828,0,2010,197604.335175062
2692,80,4403,Duplex,5,7,1,1,6,1957,996,4,GasA,Y,1684,0,2009,138003.334422347
2693,94,9187,TwnhsE,5,5,2,0,5,1958,858,3,GasA,Y,1032,0,2009,119744.114379484
2694,,8658,1Fam,8,5,1,1,7,1914,1065,4,GasA,Y,1717,0,2010,202752.676847566
2695,,13682,1Fam,6,6,1,0,9,2006,1248,3,GasA,Y,2713,0,2008,189641.001857093
2696,36,10762,1Fam,4,5,2,1,9,1976,1040,2,GasA,Y,1236,0,2006,149822.50454479
2697,76,9612,1Fam,5,5,2,0,6,1890,1440,2,GasA,N,1262,0,2006,105293.744862926
2698,63,9505,TwnhsE,5,7,1,0,5,1950,1484,2,GasA,Y,835,0,2006,143149.500371689
2699,21,14000,1Fam,9,6,2,0,10,1968,980,3,GasA,Y,1208,0,2009,389646.672706552
2700,24,11120,1Fam,6,5,1,0,10,1953,689,3,GasA,Y,1324,0,2008,106659.502390552
2701,80,13518,TwnhsE,5,5,1,0,9,1976,384,3,GasA,Y,1068,0,2008,133752.629390391
2702,50,10920,1Fam,6,5,2,0,5,1925,858,3,GasA,Y,1962,0,2006,131270.252035431
2703,88,10084,Twnhs,8,7,1,0,6,2007,506,3,GasA,Y,1663,0,2009,175846.698242762
2704,59,14230,1Fam,6,5,2,0,6,1955,832,4,GasA,Y,1387,0,2007,189766.378970764
2705,79,6240,1Fam,5,5,2,0,5,2005,1728,4,GasA,Y,943,0,2009,199189.923027371
2706,97,3196,TwnhsE,4,4,1,1,7,1953,546,3,GasA,Y,1096,0,2007,83797.9564335396
2707,79,12394,1Fam,5,7,1,0,12,1978,1156,4,GasA,Y,2229,0,2006,188939.971068269
2708,50,4608,Duplex,5,4,3,0,9,1920,1324,3,GasA,Y,1839,0,2009,137836.035262131
2709,,14442,1Fam,6,5,1,1,8,2006,816,2,GasA,Y,2358,0,2010,187798.070772673
2710,107,1680,1Fam,6,6,3,0,7,1918,832,3,GasA,Y,1665,0,2007,141722.973842775
2711,90,8475,TwnhsE,7,5,2,0,9,2003,2046,3,GasA,Y,964,0,2008,188387.497542593
2712,52,15611,1Fam,8,5,2,0,6,1967,1040,3,GasA,N,912,0,2006,230386.91645882
2713,48,4058,1Fam,5,5,1,1,5,1893,1698,2,GasA,Y,2332,0,2008,87247.9097286298
2714,54,13682,1Fam,5,5,1,1,7,1996,1358,4,GasA,Y,1008,0,2010,205922.273436351
2715,75,13284,TwnhsE,6,7,1,0,5,1987,1304,4,GasA,Y,1856,0,2008,208726.696640999
2716,96,8885,Twnhs,6,5,2,0,6,1960,1065,3,GasA,Y,2080,0,2009,156211.366328134
2717,60,12376,1Fam,6,6,2,0,5,2006,2109,2,GasA,Y,955,0,2008,204640.056412352
2718,40,9525,1Fam,5,5,1,0,6,2008,876,3,GasA,Y,1800,0,2008,126743.764084774
2719,57,10140,1Fam,5,5,2,0,7,1992,1310,4,GasA,Y,1539,0,2007,176075.881058162
2720,65,14191,TwnhsE,5,3,1,1,8,1965,1602,3,GasA,Y,1635,0,2009,127603.185971656
2721,106,9000,1Fam,6,6,1,0,5,1913,1616,3,GasA,Y,1548,0,2009,156816.220189142
2722,78,8125,1Fam,5,5,1,1,7,2009,630,3,GasA,N,1605,0,2007,131149.569290621
2723,65,9950,1Fam,5,8,1,0,6,1931,1499,2,GasA,Y,864,0,2009,145040.455254033
2724,80,12205,1Fam,5,7,2,0,5,2004,1127,2,GasA,Y,1099,0,2009,160818.682081739
2725,68,15611,1Fam,8,6,2,1,6,1976,961,3,GasA,Y,1752,0,2007,244931.229944692
2726,75,7800,TwnhsE,7,5,2,0,7,1993,0,3,GasA,Y,1284,0,2006,177747.4171464
2727,,8405,1Fam,6,5,1,1,6,1999,536,1,GasA,Y,1360,0,2007,130200.784784211
2728,30,9480,1Fam,6,6,1,0,5,1990,1203,2,GasA,Y,1506,0,2009,147169.716200924
2729,75,5925,1Fam,8,5,1,1,6,1950,1814,6,GasA,Y,1796,0,2010,278572.762229327
2730,63,6402,1Fam,5,7,3,1,7,1948,1442,3,GasA,Y,1428,0,2010,155516.54535324
2731,34,10356,1Fam,5,6,2,0,10,1975,1494,3,GasA,Y,1566,0,2010,163921.56012066
2732,34,15431,1Fam,5,5,2,0,12,2004,1330,2,GasA,Y,1302,0,2006,249442.493785207
2733,60,7390,1Fam,6,5,1,1,5,1915,686,2,GasA,Y,1316,0,2007,154902.131935574
2734,64,9000,1Fam,5,4,2,1,4,2006,1086,2,GasA,Y,1728,0,2006,154878.463772284
2735,36,8892,1Fam,4,8,2,1,9,1940,1856,2,GasA,Y,1500,0,2007,170415.906427042
2736,21,7438,1Fam,1,7,2,0,4,1967,1064,3,GasA,Y,1496,0,2006,118308.623738076
2737,68,25286,1Fam,6,5,3,0,6,1953,1073,2,GasA,N,1795,0,2009,150173.531551084
2738,84,9612,2fmCon,4,5,1,0,7,1966,894,2,GasA,Y,2713,0,2006,112475.549382081
2739,67,14442,1Fam,8,5,2,2,7,1964,756,1,GasA,Y,1547,0,2007,204152.048648207
2740,21,15431,1Fam,7,5,2,0,7,1920,940,3,GasA,N,1717,0,2009,188086.815411131
2741,74,12342,1Fam,4,5,1,1,6,1965,806,3,GasA,Y,1428,0,2008,128182.842201553
2742,65,3951,1Fam,5,8,1,0,9,1976,1141,2,GasA,Y,1529,0,2009,146719.190734293
2743,74,6120,1Fam,5,5,1,0,8,1965,998,2,GasA,Y,2945,0,2010,132328.986000773
2744,59,5900,1Fam,5,5,1,1,6,1957,612,3,GasA,Y,1640,0,2007,114572.294888311
2745,60,8461,1Fam,5,5,2,0,7,1921,848,4,GasA,Y,1478,0,2008,116201.834801597
2746,101,22950,1Fam,8,8,1,0,8,1955,1792,4,GasA,Y,1800,0,2006,332061.514508889
2747,90,4274,1Fam,7,8,2,1,6,1934,847,2,GasA,Y,1774,0,2006,201818.481570837
2748,80,7064,Twnhs,6,6,2,0,8,1975,845,3,GasA,Y,792,0,2008,132081.985549836
2749,60,8461,1Fam,6,5,1,1,5,1948,994,4,GasA,Y,1626,0,2006,144893.369019745
2750,65,28698,1Fam,6,3,2,1,6,1971,802,4,GasA,Y,2504,0,2010,169324.032236169
2751,91,11428,1Fam,5,5,1,0,8,1954,1452,3,GasA,Y,1276,0,2006,153739.139100796
2752,70,5062,1Fam,5,5,2,0,9,2001,1413,4,GasA,Y,864,0,2009,133987.910202906
2753,64,11616,1Fam,3,2,2,0,5,1970,1281,2,GasA,Y,901,0,2009,121638.383315342
2754,,8712,1Fam,6,6,2,1,6,1924,1040,2,GasA,Y,988,0,2009,151350.432843882
2755,,16259,1Fam,6,5,2,1,5,1965,844,2,GasA,Y,923,0,2006,179537.903272534
2756,40,9900,1Fam,9,6,1,1,8,2003,960,3,GasA,Y,1605,0,2006,296954.523500233
2757,80,11625,1Fam,4,6,2,1,8,1979,1700,3,GasA,Y,1710,0,2008,192447.456044076
2758,69,10125,1Fam,6,5,1,1,5,1918,1314,3,GasA,Y,2020,0,2009,138201.254615361
2759,65,13472,1Fam,6,5,1,0,7,1955,894,2,GasA,Y,1128,0,2009,137897.879090392
2760,,6173,1Fam,5,7,2,1,8,1972,264,6,GasA,Y,1683,0,2006,104742.867118786
2761,40,10197,TwnhsE,6,5,1,0,5,2000,372,3,GasA,Y,1494,0,2010,114357.959370901
2762,60,10140,1Fam,5,6,2,0,5,1940,689,3,GasA,Y,1125,0,2006,106487.661682923
2763,78,10839,1Fam,8,6,1,0,10,1915,1058,3,GasA,Y,1796,0,2006,315237.146321756
2764,85,9000,1Fam,5,5,2,1,4,1925,1541,3,GasA,Y,1656,0,2010,144851.263009433
2765,78,12640,1Fam,8,5,1,0,5,2002,1203,2,GasA,Y,1056,0,2008,241929.657481032
2766,,5586,1Fam,4,5,2,0,5,1959,1595,3,GasA,Y,858,0,2007,131145.357104807
2767,77,11616,1Fam,6,5,2,0,5,2004,1241,3,GasA,Y,912,0,2009,164236.351855208
2768,94,5600,1Fam,5,5,2,0,7,1950,1257,3,GasA,Y,630,0,2008,123807.171696646
2769,,3880,1Fam,6,5,1,0,7,1965,1053,3,GasA,Y,1629,0,2007,143347.198841938
2770,60,11216,1Fam,7,5,1,1,10,1971,612,4,GasA,Y,1716,0,2009,174732.648391891
2771,50,6173,1Fam,6,5,1,1,8,1974,440,3,GasA,Y,1158,0,2006,138428.799439047
2772,70,10800,1Fam,6,6,2,0,6,2006,725,1,GasA,Y,1456,0,2008,142594.42271631
2773,60,8314,1Fam,5,5,1,0,8,1963,1498,4,GasA,Y,1721,0,2010,170542.407617316
2774,78,12800,1Fam,6,5,2,0,5,2006,1013,3,GasA,Y,1728,0,2009,206069.990319646
2775,88,12702,1Fam,5,5,2,0,8,1950,740,4,GasA,Y,864,0,2009,191446.335563739
2776,129,6853,1Fam,9,5,2,0,6,1956,1218,3,GasA,Y,2418,0,2006,185865.0766899
2777,,9550,1Fam,7,5,2,1,4,1935,975,2,GasA,Y,1125,0,2010,182356.902155215
2778,35,7200,1Fam,8,6,1,1,8,1962,1281,3,GasA,Y,1414,0,2008,280615.161576452
2779,50,12464,1Fam,6,5,2,0,7,1924,1360,3,GasA,Y,1164,0,2009,166800.368995266
2780,70,4438,1Fam,7,5,1,1,6,1961,1414,4,GasA,Y,1040,0,2006,169302.189352889
2781,55,9900,1Fam,6,6,2,0,5,1983,1235,3,GasA,Y,1062,0,2006,129993.594802305
