id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
8c8cd693-df39-574c-a6de-8015e34bd993,Invincible Hymn,{6}{W}{W},8,White,Sorcery,Sorcery,"","",Rare,"","",,Count the number of cards in your library. Your life total becomes that number.,ALA,Shards of Alara
98207328-3c8a-57c3-9193-b8a0de55c497,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),ALA,Shards of Alara
525ae3d1-a077-5987-af58-7ec4d2a8888b,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),ALA,Shards of Alara
2276f232-2089-5035-bfe0-7ffdd6486fe1,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),ALA,Shards of Alara
8f802069-fd21-54e5-af30-0002d499c0b4,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),ALA,Shards of Alara
36cf0690-bf5c-587f-8ebc-2f026d95204f,Jhessian Infiltrator,{G}{U},2,Green Blue,Creature — Human Rogue,Creature,"",Human Rogue,Uncommon,2,2,,Jhessian Infiltrator can't be blocked.,ALA,Shards of Alara
fc1eb324-d3cd-5eb8-a0e8-0dd8f0045f86,Jhessian Lookout,{1}{U},2,Blue,Creature — Human Scout,Creature,"",Human Scout,Common,2,1,,"",ALA,Shards of Alara
5c4c53f8-8f81-5000-96ad-c3d8bfcd2274,Jund Battlemage,{2}{R},3,Red,Creature — Human Shaman,Creature,"",Human Shaman,Uncommon,2,2,,"{B}, {T}: Target player loses 1 life.
{G}, {T}: Create a 1/1 green Saproling creature token.",ALA,Shards of Alara
3b6edf51-b8ff-572a-aaf4-f74208f3bd3d,Jund Charm,{B}{R}{G},3,Black Green Red,Instant,Instant,"","",Uncommon,"","",,"Choose one —
• Exile all cards from target player's graveyard.
• Jund Charm deals 2 damage to each creature.
• Put two +1/+1 counters on target creature.",ALA,Shards of Alara
4d0141f5-acf7-5a84-9a31-652aa8f6b5ac,Jund Panorama,"",0,"",Land,Land,"","",Common,"","",,"{T}: Add {C}.
{1}, {T}, Sacrifice Jund Panorama: Search your library for a basic Swamp, Mountain, or Forest card and put it onto the battlefield tapped. Then shuffle your library.",ALA,Shards of Alara
4e3728dd-5239-5862-85e3-b18c34c8cec3,Jungle Shrine,"",0,"",Land,Land,"","",Uncommon,"","",,"Jungle Shrine enters the battlefield tapped.
{T}: Add {R}, {G}, or {W}.",ALA,Shards of Alara
41840f7d-8ac1-53ff-a6d2-860061635f4c,Jungle Weaver,{5}{G}{G},7,Green,Creature — Spider,Creature,"",Spider,Common,5,6,,"Reach (This creature can block creatures with flying.)
Cycling {2} ({2}, Discard this card: Draw a card.)",ALA,Shards of Alara
31378b87-6ae3-5d65-8a4e-d20568f253f9,Kathari Screecher,{2}{U},3,Blue,Creature — Bird Soldier,Creature,"",Bird Soldier,Common,2,2,,"Flying
Unearth {2}{U} ({2}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",ALA,Shards of Alara
425e9262-c96e-5951-afc4-d43181b23368,Kederekt Creeper,{U}{B}{R},3,Black Red Blue,Creature — Horror,Creature,"",Horror,Common,2,3,,"Menace (This creature can't be blocked except by two or more creatures.)
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)",ALA,Shards of Alara
911a6a07-35a7-574b-8271-ccebcf5dafac,Kederekt Leviathan,{6}{U}{U},8,Blue,Creature — Leviathan,Creature,"",Leviathan,Rare,5,5,,"When Kederekt Leviathan enters the battlefield, return all other nonland permanents to their owners' hands.
Unearth {6}{U} ({6}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",ALA,Shards of Alara
8a3196da-bccf-528b-8cc1-1b7fc2c534fe,Keeper of Progenitus,{3}{G},4,Green,Creature — Elf Druid,Creature,"",Elf Druid,Rare,1,3,,"Whenever a player taps a Mountain, Forest, or Plains for mana, that player adds one mana of any type that land produced.",ALA,Shards of Alara
b370d392-d20f-5bf3-bb8f-7c5424672a1e,Kiss of the Amesha,{4}{W}{U},6,Blue White,Sorcery,Sorcery,"","",Uncommon,"","",,Target player gains 7 life and draws two cards.,ALA,Shards of Alara
5a2a1e62-7478-5d4a-bb11-6691eb086149,Knight of the Skyward Eye,{1}{W},2,White,Creature — Human Knight,Creature,"",Human Knight,Common,2,2,,{3}{G}: Knight of the Skyward Eye gets +3/+3 until end of turn. Activate this ability only once each turn.,ALA,Shards of Alara
47ffc1ff-5aa2-5e19-b2bc-e731dd9af98c,Knight of the White Orchid,{W}{W},2,White,Creature — Human Knight,Creature,"",Human Knight,Rare,2,2,,"First strike
When Knight of the White Orchid enters the battlefield, if an opponent controls more lands than you, you may search your library for a Plains card, put it onto the battlefield, then shuffle your library.",ALA,Shards of Alara
dcb93d3a-f4e8-5e1d-a940-f318677e9794,Knight-Captain of Eos,{4}{W},5,White,Creature — Human Knight,Creature,"",Human Knight,Rare,2,2,,"When Knight-Captain of Eos enters the battlefield, create two 1/1 white Soldier creature tokens.
{W}, Sacrifice a Soldier: Prevent all combat damage that would be dealt this turn.",ALA,Shards of Alara
fb230b77-5cf1-5d2b-8823-f10ce5789f40,Kresh the Bloodbraided,{2}{B}{R}{G},5,Black Green Red,Legendary Creature — Human Warrior,Creature,Legendary,Human Warrior,Mythic,3,3,,"Whenever another creature dies, you may put X +1/+1 counters on Kresh the Bloodbraided, where X is that creature's power.",ALA,Shards of Alara
2ecd2620-55ee-54ae-8493-6c8d4bd96a84,Lich's Mirror,{5},5,"",Artifact,Artifact,"","",Mythic,"","",,"If you would lose the game, instead shuffle your hand, your graveyard, and all permanents you own into your library, then draw seven cards and your life total becomes 20.",ALA,Shards of Alara
0832cddc-5f18-53c7-8b6f-825d2c9eee0c,Lightning Talons,{2}{R},3,Red,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
Enchanted creature gets +3/+0 and has first strike. (It deals combat damage before creatures without first strike.)",ALA,Shards of Alara
246e7d4e-2e08-58b2-b147-5a38eeaf68eb,Lush Growth,{G},1,Green,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant land
Enchanted land is a Mountain, Forest, and Plains.",ALA,Shards of Alara
1c80a529-f194-5d8d-a5f2-74f0b310c905,Magma Spray,{R},1,Red,Instant,Instant,"","",Common,"","",,"Magma Spray deals 2 damage to target creature. If that creature would die this turn, exile it instead.",ALA,Shards of Alara
640f0d64-4821-5f01-a1f6-c8ffe63f1293,Manaplasm,{2}{G},3,Green,Creature — Ooze,Creature,"",Ooze,Rare,1,1,,"Whenever you cast a spell, Manaplasm gets +X/+X until end of turn, where X is that spell's converted mana cost.",ALA,Shards of Alara
6b76e813-a4b7-50fb-bdc1-6f72b3840a4b,Marble Chalice,{2}{W},3,White,Artifact,Artifact,"","",Common,"","",,{T}: You gain 1 life.,ALA,Shards of Alara
f5011d6e-d291-55e1-9093-72423525fcd3,Master of Etherium,{2}{U},3,Blue,Artifact Creature — Vedalken Wizard,Artifact Creature,"",Vedalken Wizard,Rare,*,*,,"Master of Etherium's power and toughness are each equal to the number of artifacts you control.
Other artifact creatures you control get +1/+1.",ALA,Shards of Alara
cf052ece-63b3-5d08-b112-70280bde3e44,Mayael the Anima,{R}{G}{W},3,Green Red White,Legendary Creature — Elf Shaman,Creature,Legendary,Elf Shaman,Mythic,2,3,,"{3}{R}{G}{W}, {T}: Look at the top five cards of your library. You may put a creature card with power 5 or greater from among them onto the battlefield. Put the rest on the bottom of your library in any order.",ALA,Shards of Alara
094eae82-63d6-526c-a974-029654dc5833,Memory Erosion,{1}{U}{U},3,Blue,Enchantment,Enchantment,"","",Rare,"","",,"Whenever an opponent casts a spell, that player puts the top two cards of their library into their graveyard.",ALA,Shards of Alara
f09ceaad-f79e-584d-8356-6b8de47841ca,Metallurgeon,{1}{W},2,White,Artifact Creature — Human Artificer,Artifact Creature,"",Human Artificer,Uncommon,1,2,,"{W}, {T}: Regenerate target artifact.",ALA,Shards of Alara
c9bb13d1-39f6-59c0-8e71-b99d6d03dda3,Mighty Emergence,{2}{G},3,Green,Enchantment,Enchantment,"","",Uncommon,"","",,"Whenever a creature with power 5 or greater enters the battlefield under your control, you may put two +1/+1 counters on it.",ALA,Shards of Alara
9b913d44-737f-5198-bc64-53ca63b75299,Mindlock Orb,{3}{U},4,Blue,Artifact,Artifact,"","",Rare,"","",,Players can't search libraries.,ALA,Shards of Alara
fdc0f66b-f476-57d8-9624-a85a0143c815,Minion Reflector,{5},5,"",Artifact,Artifact,"","",Rare,"","",,"Whenever a nontoken creature enters the battlefield under your control, you may pay {2}. If you do, create a token that's a copy of that creature, except it has haste and """"At the beginning of the end step, sacrifice this permanent.""""",ALA,Shards of Alara
be75a649-c6ac-55d4-8e61-f54efb2b5d51,Mosstodon,{4}{G},5,Green,Creature — Plant Elephant,Creature,"",Plant Elephant,Common,5,3,,{1}: Target creature with power 5 or greater gains trample until end of turn.,ALA,Shards of Alara
c6fd77e6-c1d5-5aad-a755-e03ba97b1850,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"","",,({T}: Add {R}.),ALA,Shards of Alara
09b844e3-388a-5dfc-87a4-9a4d13dae1a1,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"","",,({T}: Add {R}.),ALA,Shards of Alara
743f14eb-47cb-5ca7-bb04-ce0ddf9973c5,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"","",,({T}: Add {R}.),ALA,Shards of Alara
9a2adb9a-72ee-56a4-808b-bdc502eb9a81,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"","",,({T}: Add {R}.),ALA,Shards of Alara
d6df723a-26ee-558c-aa05-fbd2acb098eb,Mycoloth,{3}{G}{G},5,Green,Creature — Fungus,Creature,"",Fungus,Rare,4,4,,"Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)
At the beginning of your upkeep, create a 1/1 green Saproling creature token for each +1/+1 counter on Mycoloth.",ALA,Shards of Alara
53afd710-cbe8-5b0e-8e52-5bbfe8aed61d,Naturalize,{1}{G},2,Green,Instant,Instant,"","",Common,"","",,Destroy target artifact or enchantment.,ALA,Shards of Alara
29d5843b-54bd-57b9-9239-be7305d57975,Naya Battlemage,{2}{G},3,Green,Creature — Human Shaman,Creature,"",Human Shaman,Uncommon,2,2,,"{R}, {T}: Target creature gets +2/+0 until end of turn.
{W}, {T}: Tap target creature.",ALA,Shards of Alara
2f06edba-c895-5368-b344-6b342ff5f7a9,Naya Charm,{R}{G}{W},3,Green Red White,Instant,Instant,"","",Uncommon,"","",,"Choose one —
• Naya Charm deals 3 damage to target creature.
• Return target card from a graveyard to its owner's hand.
• Tap all creatures target player controls.",ALA,Shards of Alara
0fa2bb41-5cf5-53b0-94e9-0866ca636748,Naya Panorama,"",0,"",Land,Land,"","",Common,"","",,"{T}: Add {C}.
{1}, {T}, Sacrifice Naya Panorama: Search your library for a basic Mountain, Forest, or Plains card and put it onto the battlefield tapped. Then shuffle your library.",ALA,Shards of Alara
26bc1fa1-49f7-5001-a2e2-c6397c764554,Necrogenesis,{B}{G},2,Black Green,Enchantment,Enchantment,"","",Uncommon,"","",,{2}: Exile target creature card from a graveyard. Create a 1/1 green Saproling creature token.,ALA,Shards of Alara
d8d0716c-9d48-5110-9c4c-93324569f850,Obelisk of Bant,{3},3,"",Artifact,Artifact,"","",Common,"","",,"{T}: Add {G}, {W}, or {U}.",ALA,Shards of Alara
c2f1a907-bc01-5d23-91f5-17c852c0b018,Obelisk of Esper,{3},3,"",Artifact,Artifact,"","",Common,"","",,"{T}: Add {W}, {U}, or {B}.",ALA,Shards of Alara
59a54394-5d3e-53c8-8c8e-a3f947552026,Obelisk of Grixis,{3},3,"",Artifact,Artifact,"","",Common,"","",,"{T}: Add {U}, {B}, or {R}.",ALA,Shards of Alara
e7dcf8e9-da1f-5748-97eb-330e2fefe7e3,Obelisk of Jund,{3},3,"",Artifact,Artifact,"","",Common,"","",,"{T}: Add {B}, {R}, or {G}.",ALA,Shards of Alara
8c478b4f-d2f1-55ec-893c-444dddec2c4a,Obelisk of Naya,{3},3,"",Artifact,Artifact,"","",Common,"","",,"{T}: Add {R}, {G}, or {W}.",ALA,Shards of Alara
770ae441-cebf-5a28-9088-75dfad2d12a7,Oblivion Ring,{2}{W},3,White,Enchantment,Enchantment,"","",Common,"","",,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",ALA,Shards of Alara
2c6cc43b-a27b-5b2d-9e0b-3e2b3ebe58ba,Onyx Goblet,{2}{B},3,Black,Artifact,Artifact,"","",Common,"","",,{T}: Target player loses 1 life.,ALA,Shards of Alara
52618db0-cb45-55c9-bd0f-91f815c2ed9a,Ooze Garden,{1}{G},2,Green,Enchantment,Enchantment,"","",Rare,"","",,"{1}{G}, Sacrifice a non-Ooze creature: Create an X/X green Ooze creature token, where X is the sacrificed creature's power. Activate this ability only any time you could cast a sorcery.",ALA,Shards of Alara
deec3f18-5f26-5889-aa87-f38bc3085a3a,Outrider of Jhess,{3}{U},4,Blue,Creature — Human Knight,Creature,"",Human Knight,Common,2,2,,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)",ALA,Shards of Alara
cc9911c1-f677-5eb2-8d7b-2d5a7632d7d8,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"","",,({T}: Add {W}.),ALA,Shards of Alara
218d41bc-a073-5908-8331-19073f219f87,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"","",,({T}: Add {W}.),ALA,Shards of Alara
6e41715b-d99a-55eb-9e5a-8fd20316baa1,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"","",,({T}: Add {W}.),ALA,Shards of Alara
fd7f7dcf-997c-5638-b598-ed72814f26f5,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"","",,({T}: Add {W}.),ALA,Shards of Alara
2833bd13-08ef-5555-ad6d-bbb2d186b197,Predator Dragon,{3}{R}{R}{R},6,Red,Creature — Dragon,Creature,"",Dragon,Rare,4,4,,"Flying, haste
Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)",ALA,Shards of Alara
76d50e6b-088b-50a0-a506-b28ccd293237,Prince of Thralls,{4}{U}{B}{B}{R},8,Black Red Blue,Creature — Demon,Creature,"",Demon,Mythic,7,7,,"Whenever a permanent an opponent controls is put into a graveyard, put that card onto the battlefield under your control unless that opponent pays 3 life.",ALA,Shards of Alara
347cf944-89f2-54ee-a087-563e14695492,Protomatter Powder,{2}{U},3,Blue,Artifact,Artifact,"","",Uncommon,"","",,"{4}{W}, {T}, Sacrifice Protomatter Powder: Return target artifact card from your graveyard to the battlefield.",ALA,Shards of Alara
bc00735d-bc6a-562c-9361-b338e20dcd4d,Punish Ignorance,{W}{U}{U}{B},4,Black Blue White,Instant,Instant,"","",Rare,"","",,Counter target spell. Its controller loses 3 life and you gain 3 life.,ALA,Shards of Alara
8590f98a-db0a-51a7-a8f8-3f657aa32cc3,Puppet Conjurer,{1}{B},2,Black,Artifact Creature — Human Wizard,Artifact Creature,"",Human Wizard,Uncommon,1,2,,"{U}, {T}: Create a 0/1 blue Homunculus artifact creature token.
At the beginning of your upkeep, sacrifice a Homunculus.",ALA,Shards of Alara
d253e88f-641a-5640-aaf8-ee9e3c31b7e0,Qasali Ambusher,{1}{G}{W},3,Green White,Creature — Cat Warrior,Creature,"",Cat Warrior,Uncommon,2,3,,"Reach
If a creature is attacking you and you control a Forest and a Plains, you may cast Qasali Ambusher without paying its mana cost and as though it had flash.",ALA,Shards of Alara
5ab3d934-eb39-5fe2-b8c6-dd3a00e3d062,Quietus Spike,{3},3,"",Artifact — Equipment,Artifact,"",Equipment,Rare,"","",,"Equipped creature has deathtouch.
Whenever equipped creature deals combat damage to a player, that player loses half their life, rounded up.
Equip {3}",ALA,Shards of Alara
c46babb4-b8e1-5a16-91a5-004ac1d139f7,Rafiq of the Many,{1}{G}{W}{U},4,Green Blue White,Legendary Creature — Human Knight,Creature,Legendary,Human Knight,Mythic,3,3,,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
Whenever a creature you control attacks alone, it gains double strike until end of turn.",ALA,Shards of Alara
ddbd3dd1-ef37-5572-a5de-9061fa2e002d,Rakeclaw Gargantuan,{2}{R}{G}{W},5,Green Red White,Creature — Beast,Creature,"",Beast,Common,5,3,,{1}: Target creature with power 5 or greater gains first strike until end of turn.,ALA,Shards of Alara
648da51c-2519-588c-a699-15f1e6428b29,Ranger of Eos,{3}{W},4,White,Creature — Human Soldier,Creature,"",Human Soldier,Rare,3,2,,"When Ranger of Eos enters the battlefield, you may search your library for up to two creature cards with converted mana cost 1 or less, reveal them, and put them into your hand. If you do, shuffle your library.",ALA,Shards of Alara
ffe4292b-e156-59ae-8ca8-d877bf00a49a,Realm Razer,{3}{R}{G}{W},6,Green Red White,Creature — Beast,Creature,"",Beast,Rare,4,2,,"When Realm Razer enters the battlefield, exile all lands.
When Realm Razer leaves the battlefield, return the exiled cards to the battlefield tapped under their owners' control.",ALA,Shards of Alara
ab6c7987-0d45-5c22-a1b4-3e8f1d24463f,Relic of Progenitus,{1},1,"",Artifact,Artifact,"","",Common,"","",,"{T}: Target player exiles a card from their graveyard.
{1}, Exile Relic of Progenitus: Exile all cards from all graveyards. Draw a card.",ALA,Shards of Alara
35205d75-4acc-55a9-aee4-3c1cf86d6c56,Resounding Roar,{1}{G},2,Green,Instant,Instant,"","",Common,"","",,"Target creature gets +3/+3 until end of turn.
Cycling {5}{R}{G}{W} ({5}{R}{G}{W}, Discard this card: Draw a card.)
When you cycle Resounding Roar, target creature gets +6/+6 until end of turn.",ALA,Shards of Alara
06a1518d-2adc-5ad0-aa44-a184b403f1e1,Resounding Scream,{2}{B},3,Black,Sorcery,Sorcery,"","",Common,"","",,"Target player discards a card at random.
Cycling {5}{U}{B}{R} ({5}{U}{B}{R}, Discard this card: Draw a card.)
When you cycle Resounding Scream, target player discards two cards at random.",ALA,Shards of Alara
9868065f-08a4-544e-bb01-43d550d34e97,Resounding Silence,{3}{W},4,White,Instant,Instant,"","",Common,"","",,"Exile target attacking creature.
Cycling {5}{G}{W}{U} ({5}{G}{W}{U}, Discard this card: Draw a card.)
When you cycle Resounding Silence, exile up to two target attacking creatures.",ALA,Shards of Alara
1bbff47f-077c-5a62-a7a5-bb960d1cbd67,Resounding Thunder,{2}{R},3,Red,Instant,Instant,"","",Common,"","",,"Resounding Thunder deals 3 damage to any target.
Cycling {5}{B}{R}{G} ({5}{B}{R}{G}, Discard this card: Draw a card.)
When you cycle Resounding Thunder, it deals 6 damage to any target.",ALA,Shards of Alara
